dpid,full_address,numberof_bedrooms,numberof_baths,building_area
291290002052,"27789 HIGHWAY U, PRINCETON, MO, 64673",0,100,1346
291290002054,"16857 HIGHWAY D, PRINCETON, MO, 64673",2,100,780
291170007095,"201 RYAN LN, CHILLICOTHE, MO, 64601",0,0,0
291170007096,"302 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,660
291170007098,"304 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,660
291170007099,"201 RYAN LN, CHILLICOTHE, MO, 64601",0,0,3782
291170007100,"404 3RD ST, CHILLICOTHE, MO, 64601",2,100,1054
291170007114,"505 2ND ST, CHILLICOTHE, MO, 64601",0,0,2480
291170007116,"218 ELM ST, CHILLICOTHE, MO, 64601",4,100,1700
291170007117,"214 ELM ST, CHILLICOTHE, MO, 64601",0,300,4134
291170007118,"211 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,9899
291170007119,"206 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,0
291290002059,"16741 JARGON PL, PRINCETON, MO, 64673",0,0,2112
291290002060,"16944 JARGON PL, PRINCETON, MO, 64673",0,100,792
291290002061,"17168 HIGHWAY D, PRINCETON, MO, 64673",0,100,641
291290002062,"28451 KELLOGG AVE, PRINCETON, MO, 64673",3,100,1188
291170007088,"331 HENRY ST, CHILLICOTHE, MO, 64601",0,0,0
291170007091,"319 HENRY ST, CHILLICOTHE, MO, 64601",0,0,1800
291170007093,"227 RYAN LN, CHILLICOTHE, MO, 64601",1,0,780
291170007126,"219 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1176
291170007127,"215 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1043
291170007128,"209 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1348
291170007129,"921 923 SECOND ST, CHILLICOTHE, MO, 64601",0,300,1920
291170007130,"204 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,1344
291290002135,"23733 HAT BOX PL, PRINCETON, MO, 64673",5,100,1251
291290002137,"22085 HARRIER RD, PRINCETON, MO, 64673",0,0,0
291290002138,"22000 HARRIER RD, PRINCETON, MO, 64673",2,100,900
291290002139,"22176 HARRIER RD, PRINCETON, MO, 64673",0,0,0
291290005214,"22749 HARRIER RD, PRINCETON, MO, 64673",0,0,0
291170007131,"206 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,960
291170007132,"214 CHERRY ST, CHILLICOTHE, MO, 64601",4,100,1332
291170007133,"214 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1247
291170007134,"1016 3RD ST, CHILLICOTHE, MO, 64601",3,100,1387
291170007135,"1020 3RD ST, CHILLICOTHE, MO, 64601",2,100,1306
291170007136,"1021 2ND ST, CHILLICOTHE, MO, 64601",3,100,1054
291170007234,"1016 1ST ST, CHILLICOTHE, MO, 64601",0,0,520
291170007235,"1020 1ST ST, CHILLICOTHE, MO, 64601",2,100,798
291170007236,"65 HICKORY ST, CHILLICOTHE, MO, 64601",0,0,8280
291170007237,"66 WALNUT ST, CHILLICOTHE, MO, 64601",0,0,2400
291170007238,"82 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1944
291170007244,"61 WILSON ST, CHILLICOTHE, MO, 64601",0,0,1008
291170007245,"57 WILSON ST, CHILLICOTHE, MO, 64601",2,100,962
291170007246,"1212 PAGE ST, CHILLICOTHE, MO, 64601",2,100,1015
291170007248,"10 HICKORY ST, CHILLICOTHE, MO, 64601",0,0,13080
291170007249,"60 HICKORY ST, CHILLICOTHE, MO, 64601",0,0,2816
291170007256,"55 WALNUT ST, CHILLICOTHE, MO, 64601",0,0,8772
291170007259,"815 LEEPER ST, CHILLICOTHE, MO, 64601",0,0,1040
291170007261,"817 LEEPER ST, CHILLICOTHE, MO, 64601",0,0,3000
291170007263,"35 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,6936
291170007173,"116 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1056
291170007174,"114 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,960
291170007175,"117 WALNUT ST, CHILLICOTHE, MO, 64601",4,200,1218
291170007176,"115 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1004
291170007177,"113 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,750
291170007178,"921 1ST ST, CHILLICOTHE, MO, 64601",2,100,800
291170007186,"815 1ST ST, CHILLICOTHE, MO, 64601",0,0,0
291170007188,"108 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4191
291170007190,"121 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1638
291170007228,"75 WALNUT ST, CHILLICOTHE, MO, 64601",3,200,1060
291170007229,"71 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,936
291170007231,"72 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,1062
291170007232,"74 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,1460
291170007233,"86 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1250
291290002144,"22615 IMPERIAL ST, PRINCETON, MO, 64673",3,200,1280
291170007143,"1200 3RD ST, CHILLICOTHE, MO, 64601",3,100,675
291170007144,"1204 3RD ST, CHILLICOTHE, MO, 64601",2,100,500
291170007145,"1212 3RD ST, CHILLICOTHE, MO, 64601",2,100,699
291170007146,"1214 3RD ST, CHILLICOTHE, MO, 64601",2,100,650
291170007147,"1216 3RD ST, CHILLICOTHE, MO, 64601",2,100,708
291170007148,"209 WILSON ST, CHILLICOTHE, MO, 64601",3,100,2088
291170007179,"915 1ST ST, CHILLICOTHE, MO, 64601",2,100,898
291170007180,"108 CHERRY ST, CHILLICOTHE, MO, 64601",0,0,3000
291170007181,"112 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,880
291170007182,"108 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1817
291170007239,"1100 1ST ST, CHILLICOTHE, MO, 64601",3,100,988
291170007241,"1120 1ST ST, CHILLICOTHE, MO, 64601",0,0,0
291170007242,"1124 1ST ST, CHILLICOTHE, MO, 64601",2,100,1032
291170007243,"63 WILSON ST, CHILLICOTHE, MO, 64601",0,100,884
291290002157,"25071 TOPSY PL, PRINCETON, MO, 64673",0,0,0
291290002161,"25808 HIGHWAY C, PRINCETON, MO, 64673",4,200,2080
291170007272,"24 ASHER ST, CHILLICOTHE, MO, 64601",3,100,912
291170007273,"22 ASHER ST, CHILLICOTHE, MO, 64601",0,100,750
291170007274,"20 ASHER ST, CHILLICOTHE, MO, 64601",2,100,886
291170007279,"412 MADISON ST, CHILLICOTHE, MO, 64601",0,0,7130
291170007161,"1127 1ST ST, CHILLICOTHE, MO, 64601",2,200,859
291170007162,"1121 1ST ST, CHILLICOTHE, MO, 64601",2,100,912
291170007163,"1115 1ST ST, CHILLICOTHE, MO, 64601",0,0,0
291170007164,"1109 1ST ST, CHILLICOTHE, MO, 64601",2,100,804
291170007166,"118 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1270
291170007185,"813 1ST ST, CHILLICOTHE, MO, 64601",0,0,2658
291170007220,"75 CHERRY ST, CHILLICOTHE, MO, 64601",3,100,871
291170007221,"73 CHERRY ST, CHILLICOTHE, MO, 64601",0,0,0
291170007227,"85 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1568
291290005213,"24814 HIGHWAY Y, PRINCETON, MO, 64673",3,100,1697
291170007155,"118 WILSON ST, CHILLICOTHE, MO, 64601",0,0,0
291170007156,"116 WILSON ST, CHILLICOTHE, MO, 64601",0,0,1040
291170007157,"110 12 WILSON ST, CHILLICOTHE, MO, 64601",2,100,1728
291170007158,"118 HICKORY ST, CHILLICOTHE, MO, 64601",2,100,672
291170007159,"1120 2ND ST, CHILLICOTHE, MO, 64601",3,100,925
291170007160,"119 WILSON ST, CHILLICOTHE, MO, 64601",2,100,850
291170007203,"501 1ST ST, CHILLICOTHE, MO, 64601",0,0,6584
291170007204,"114 VINE ST, CHILLICOTHE, MO, 64601",2,100,968
291170007205,"118 VINE ST, CHILLICOTHE, MO, 64601",2,100,948
291170007206,"101 VINE ST, CHILLICOTHE, MO, 64601",0,0,9280
291170007208,"612 1ST ST, CHILLICOTHE, MO, 64601",0,0,6240
291170007209,"23 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,4000
291290002203,"27273 JOCKEY ST, HARRIS, MO, 64645",2,200,864
291170007198,"107 LOCUST ST, CHILLICOTHE, MO, 64601",6,200,2694
291170007199,"100 ELM ST, CHILLICOTHE, MO, 64601",0,0,6680
291170007200,"104 ELM ST, CHILLICOTHE, MO, 64601",0,0,0
291170007299,"114 ASHER ST, CHILLICOTHE, MO, 64601",0,100,1152
291290002147,"26852 INBOARD PL, PRINCETON, MO, 64673",0,0,0
291290002148,"22000 IMPERIAL ST, PRINCETON, MO, 64673",0,0,0
291290005216,"26506 HIGHWAY Y, PRINCETON, MO, 64673",2,100,1196
291170007149,"1115 2ND ST, CHILLICOTHE, MO, 64601",0,0,1632
291170007150,"1300 3RD ST, CHILLICOTHE, MO, 64601",4,100,2186
291170007151,"1302 3RD ST, CHILLICOTHE, MO, 64601",0,0,0
291170007152,"208 WILSON ST, CHILLICOTHE, MO, 64601",3,100,808
291170007153,"204 WILSON ST, CHILLICOTHE, MO, 64601",3,100,1128
291170007154,"122 WILSON ST, CHILLICOTHE, MO, 64601",0,0,2387
291290002153,"23138 IMPERIAL ST, PRINCETON, MO, 64673",0,100,780
291290002155,"25473 HIGHWAY C, PRINCETON, MO, 64673",3,100,912
291170007210,"34 LOCUST ST, CHILLICOTHE, MO, 64601",3,100,997
291170007211,"81 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4324
291170007214,"14 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,3172
291170007282,"119 LIBERIA ST, CHILLICOTHE, MO, 64601",0,100,1440
291170007284,"503 MADISON ST, CHILLICOTHE, MO, 64601",0,0,28395
291170007286,"103 ASHER ST, CHILLICOTHE, MO, 64601",0,0,720
291170007300,"109 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,22100
291170007301,"100 116 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,6272
291170007302,"98 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,5336
291170007304,"104 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007137,"202 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1262
291170007138,"206 WALNUT ST, CHILLICOTHE, MO, 64601",3,100,1118
291170007139,"212 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,948
291170007140,"1100 3RD ST, CHILLICOTHE, MO, 64601",3,100,886
291170007141,"1104 3RD ST, CHILLICOTHE, MO, 64601",3,200,2462
291170007167,"1020 2ND ST, CHILLICOTHE, MO, 64601",0,0,784
291170007169,"1021 1ST ST, CHILLICOTHE, MO, 64601",2,100,850
291170007170,"1015 1ST ST, CHILLICOTHE, MO, 64601",2,100,840
291170007171,"1001 1ST ST, CHILLICOTHE, MO, 64601",0,0,1066
291170007172,"108 WALNUT ST, CHILLICOTHE, MO, 64601",2,100,1282
291170007192,"105 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,2340
291170007193,"103 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1232
291170007194,"102 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,0
291170007195,"608 2ND ST, CHILLICOTHE, MO, 64601",0,0,960
291170007196,"612 2ND ST, CHILLICOTHE, MO, 64601",0,0,1152
291170007197,"121 LOCUST ST, CHILLICOTHE, MO, 64601",0,0,3000
291290002179,"26000 HAWK PL, PRINCETON, MO, 64673",0,100,1248
291290002180,"26527 INNSBRUCK ST, PRINCETON, MO, 64673",1,300,2390
291290005225,"26533 INNSBRUCK ST, PRINCETON, MO, 64673",6,100,2122
291290002183,"27655 INNSBRUCK ST, HARRIS, MO, 64645",0,100,1414
291290002186,"27655 INNSBRUCK ST, HARRIS, MO, 64645",0,0,0
291170007318,"238 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1164
291170007319,"240 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1100
291170007320,"214 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,1026
291170007321,"215 SAMUEL ST, CHILLICOTHE, MO, 64601",0,0,1904
291170007322,"210 COWGILL ST, CHILLICOTHE, MO, 64601",2,200,1104
291170007323,"229 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,960
291170007330,"230 COWGILL ST, CHILLICOTHE, MO, 64601",0,0,980
291170007331,"224 COWGILL ST, CHILLICOTHE, MO, 64601",0,100,1216
291170007332,"222 COWGILL ST, CHILLICOTHE, MO, 64601",2,100,1128
291170007333,"204 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,1088
291170007334,"1008 WAPLES ST, CHILLICOTHE, MO, 64601",0,0,952
291170007335,"230 WILLIAMS ST, CHILLICOTHE, MO, 64601",4,100,928
291170007250,"72 HICKORY ST, CHILLICOTHE, MO, 64601",0,0,1008
291170007251,"84 WILSON ST, CHILLICOTHE, MO, 64601",2,100,672
291170007252,"80 WILSON ST, CHILLICOTHE, MO, 64601",2,100,814
291170007253,"70 WILSON ST, CHILLICOTHE, MO, 64601",2,100,875
291170007254,"60 WILSON ST, CHILLICOTHE, MO, 64601",3,100,1300
291170007290,"509 WAPLES ST, CHILLICOTHE, MO, 64601",0,100,816
291170007291,"122 LIBERIA ST, CHILLICOTHE, MO, 64601",3,100,1052
291170007293,"103 CHURCH ST, CHILLICOTHE, MO, 64601",0,0,0
291170007265,"604 MADISON ST, CHILLICOTHE, MO, 64601",2,100,1120
291170007267,"7 CHURCH ST, CHILLICOTHE, MO, 64601",0,0,0
291170007268,"615 MADISON ST, CHILLICOTHE, MO, 64601",2,100,576
291170007269,"7 CHURCH ST, CHILLICOTHE, MO, 64601",2,100,864
291170007270,"9 CHURCH ST, CHILLICOTHE, MO, 64601",2,100,908
291290002193,"27576 KENT AVE, HARRIS, MO, 64645",0,0,0
291290002197,"28104 KENT AVE, HARRIS, MO, 64645",3,200,1230
291290002198,"26211 JOCKEY ST, SPICKARD, MO, 64679",2,200,1350
291290005226,"27911 INTERLUDE ST, HARRIS, MO, 64645",2,200,1120
291290005227,"27000 KENT AVE, HARRIS, MO, 64645",0,0,0
291290002213,"27136 HIGHWAY C, PRINCETON, MO, 64673",2,100,920
291170007312,"1003 WAPLES ST, CHILLICOTHE, MO, 64601",0,0,7747
291170007313,"1001 WAPLES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007314,"208 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1266
291170007316,"236 SAMUEL ST, CHILLICOTHE, MO, 64601",3,200,1157
291170007317,"1217 JAMESON ST, CHILLICOTHE, MO, 64601",3,100,832
291170007348,"320 GRAVES ST, CHILLICOTHE, MO, 64601",3,100,1268
291170007350,"214 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,3000
291170007354,"233 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,6300
291170007342,"228 GRAVES ST, CHILLICOTHE, MO, 64601",4,200,2230
291170007343,"229 WILLIAMS ST, CHILLICOTHE, MO, 64601",0,0,0
291170007344,"233 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,774
291170007345,"247 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,696
291170007346,"907 JAMESON ST, CHILLICOTHE, MO, 64601",3,100,1092
291170007347,"248 GRAVES ST, CHILLICOTHE, MO, 64601",5,200,2196
291290002210,"25515 INTERIOR PL, PRINCETON, MO, 64673",3,200,2988
291290005229,"25101 INTERIOR PL, PRINCETON, MO, 64673",3,200,1600
291290005538,"25101 INTERIOR PL, PRINCETON, MO, 64673",0,0,0
291170007355,"223 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,5760
291170007356,"222 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1691
291170007357,"201 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,8500
291170007358,"245 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,3290
291170007360,"206 ASHER ST, CHILLICOTHE, MO, 64601",0,0,924
291170007307,"120 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,2852
291170007308,"120 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007310,"106 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007324,"233 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,864
291170007325,"235 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,900
291170007326,"241 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,904
291170007327,"243 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1120
291170007328,"245 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,960
291170007329,"228 COWGILL ST, CHILLICOTHE, MO, 64601",0,0,1216
291170007336,"222 WILLIAMS ST, CHILLICOTHE, MO, 64601",0,0,1440
291170007337,"216 WILLIAMS ST, CHILLICOTHE, MO, 64601",3,200,1248
291170007338,"212 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,1140
291170007339,"924 WAPLES ST, CHILLICOTHE, MO, 64601",3,200,1248
291170007340,"213 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,1008
291170007341,"228 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,3042
291290005218,"24353 INDIGO PL, PRINCETON, MO, 64673",3,100,1804
291290002168,"26987 HIGHWAY C, PRINCETON, MO, 64673",0,100,672
291290002226,"28876 KELLER AVE, SPICKARD, MO, 64679",0,0,0
291290002228,"25515 INTERIOR PL, PRINCETON, MO, 64673",0,0,2100
291290002234,"27545 HIGHWAY Y, PRINCETON, MO, 64673",2,300,1800
291290002238,"23751 INKWELL ST, PRINCETON, MO, 64673",0,0,0
291290002239,"27855 HIGHWAY Y, PRINCETON, MO, 64673",0,100,1248
291290005231,"25372 INTERIOR PL, PRINCETON, MO, 64673",0,200,2100
291290002230,"28519 HIGHWAY C, PRINCETON, MO, 64673",3,100,1304
291290005232,"23806 INDIGO PL, PRINCETON, MO, 64673",0,0,0
291290002240,"23272 INKWELL ST, PRINCETON, MO, 64673",0,0,0
291290002242,"26852 INBOARD PL, PRINCETON, MO, 64673",0,0,0
291290002244,"22765 INDEPENDENCE ST, PRINCETON, MO, 64673",0,100,754
291290005237,"28306 HIGHWAY Y, PRINCETON, MO, 64673",3,100,1012
291290002248,"22582 INDEPENDENCE ST, PRINCETON, MO, 64673",0,0,0
291290002249,"22198 INDEPENDENCE ST, PRINCETON, MO, 64673",0,0,0
291290002252,"28615 HIGHWAY Y, PRINCETON, MO, 64673",6,300,2552
291290002300,"28452 INTREPID ST, HARRIS, MO, 64645",0,0,0
291290002301,"27999 HIGHWAY E, HARRIS, MO, 64645",3,100,902
291290002302,"28461 IRIS PL, HARRIS, MO, 64645",3,100,2340
291290002303,"29932 INTREPID ST, NEWTOWN, MO, 64667",0,0,0
291170007410,"835 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,14315
291170007368,"207 ASHER ST, CHILLICOTHE, MO, 64601",0,0,0
291170007369,"207 ASHER ST, CHILLICOTHE, MO, 64601",0,0,720
291170007370,"220 LIBERIA ST, CHILLICOTHE, MO, 64601",3,100,864
291170007372,"202 LIBERIA ST, CHILLICOTHE, MO, 64601",3,100,864
291170007392,"322 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,2392
291170007393,"325 COWGILL ST, CHILLICOTHE, MO, 64601",3,200,2203
291170007395,"326 WILLIAMS ST, CHILLICOTHE, MO, 64601",0,0,1056
291170007403,"521 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,13208
291170007405,"615 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,10000
291170007406,"719 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4942
291170007407,"721 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,16000
291170007408,"801 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,9120
291170007409,"815 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1520
291170007375,"219 LIBERIA ST, CHILLICOTHE, MO, 64601",3,100,900
291170007376,"213 LIBERIA ST, CHILLICOTHE, MO, 64601",5,200,1708
291170007377,"345 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4839
291170007361,"207 CHURCH ST, CHILLICOTHE, MO, 64601",2,100,680
291170007364,"223 CHURCH ST, CHILLICOTHE, MO, 64601",0,0,0
291170007365,"220 ASHER ST, CHILLICOTHE, MO, 64601",0,0,1680
291170007366,"210 ASHER ST, CHILLICOTHE, MO, 64601",0,0,0
291170007385,"924 JAMESON ST, CHILLICOTHE, MO, 64601",3,200,1472
291170007386,"311 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,1159
291170007387,"325 WILLIAMS ST, CHILLICOTHE, MO, 64601",1,100,654
291170007388,"327 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,771
291170007389,"326 GRAVES ST, CHILLICOTHE, MO, 64601",2,200,2424
291170007390,"320 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,991
291170007379,"301 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,0
291170007380,"303 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1560
291170007381,"333 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1440
291170007382,"300 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,2739
291170007383,"310 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,10560
291170007384,"340 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,3711
291170007397,"300 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,1061
291170007398,"1218 JAMESON ST, CHILLICOTHE, MO, 64601",3,200,1200
291170007399,"332 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,1241
291170007400,"334 SAMUEL ST, CHILLICOTHE, MO, 64601",0,0,0
291170007412,"915 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,7660
291170007413,"917 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,532
291290002322,"30747 HIGHWAY E, HARRIS, MO, 64645",2,100,1453
291290005434,"30744 HIGHWAY E, HARRIS, MO, 64645",0,0,0
291290002326,"30999 HIGHWAY E, HARRIS, MO, 64645",0,0,0
291290002327,"30998 HIGHWAY E, HARRIS, MO, 64645",3,200,2056
291170007439,"409 WILLIAMS ST, CHILLICOTHE, MO, 64601",3,100,945
291170007440,"911 OLIVE ST, CHILLICOTHE, MO, 64601",2,100,1173
291170007441,"440 GRAVES ST, CHILLICOTHE, MO, 64601",2,100,1260
291170007443,"402 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,780
291170007444,"401 COWGILL ST, CHILLICOTHE, MO, 64601",3,100,1200
291170007457,"424 COWGILL ST, CHILLICOTHE, MO, 64601",2,100,560
291170007458,"402 COWGILL ST, CHILLICOTHE, MO, 64601",4,200,4452
291170007459,"400 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,725
291170007460,"408 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1264
291170007461,"406 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,997
291290002336,"29869 HIGHWAY E, HARRIS, MO, 64645",1,100,832
291290002337,"29231 HIGHWAY E, HARRIS, MO, 64645",0,100,720
291170007426,"625 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007427,"706 8 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,6432
291170007429,"720 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,3500
291170007432,"716 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,288
291290005260,"28617 KEYSTONE AVE, HARRIS, MO, 64645",3,200,1152
291290002353,"28369 KEYSTONE AVE, HARRIS, MO, 64645",2,100,672
291290002354,"28532 KEYSTONE AVE, HARRIS, MO, 64645",0,100,400
291290002342,"28448 HWY E, HARRIS, MO, 64679",0,0,0
291290002344,"28601 HIGHWAY E, HARRIS, MO, 64645",3,200,2004
291290002347,"27991 HIGHWAY J, HARRIS, MO, 64645",2,100,1040
291290002349,"28168 HIGHWAY J, HARRIS, MO, 64645",4,200,1660
291170007433,"713 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,0
291170007434,"714 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,0
291170007435,"506 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,22184
291170007436,"420 GRAVES ST, CHILLICOTHE, MO, 64601",0,0,520
291170007437,"918 SOUTH ST, CHILLICOTHE, MO, 64601",3,200,1040
291170007438,"920 SOUTH ST, CHILLICOTHE, MO, 64601",2,100,891
291170007463,"504 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1164
291170007464,"508 SAMUEL ST, CHILLICOTHE, MO, 64601",2,100,936
291170007465,"500 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1040
291170007466,"520 SAMUEL ST, CHILLICOTHE, MO, 64601",0,0,1800
291170007467,"514 COWGILL ST, CHILLICOTHE, MO, 64601",2,100,1336
291170007414,"941 S WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,2263
291170007415,"1011 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1344
291170007416,"1021 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4500
291170007419,"1029 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,2808
291290005254,"28862 HIGHWAY E, HARRIS, MO, 64645",2,200,1479
291170007422,"400 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4000
291170007423,"600 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,15400
291170007425,"708A WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,4428
291170007451,"1122 SOUTH ST, CHILLICOTHE, MO, 64601",2,100,600
291170007452,"1124 SOUTH ST, CHILLICOTHE, MO, 64601",3,100,1252
291170007453,"1117 OLIVE ST, CHILLICOTHE, MO, 64601",0,0,938
291170007454,"1109 OLIVE ST, CHILLICOTHE, MO, 64601",0,0,784
291170007455,"428 COWGILL ST, CHILLICOTHE, MO, 64601",3,100,1036
291170007456,"426 COWGILL ST, CHILLICOTHE, MO, 64601",0,0,1120
291170007446,"429 COWGILL ST, CHILLICOTHE, MO, 64601",2,100,672
291170007447,"1009 OLIVE ST, CHILLICOTHE, MO, 64601",2,100,768
291170007448,"420 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,960
291170007449,"410 WILLIAMS ST, CHILLICOTHE, MO, 64601",3,100,1440
291170007450,"1120 SOUTH ST, CHILLICOTHE, MO, 64601",3,100,1368
291170007480,"511 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,864
291170007504,"1130 FREDERICK ST, CHILLICOTHE, MO, 64601",0,0,1450
291170007505,"605 SAMUEL ST, CHILLICOTHE, MO, 64601",1,200,1092
291170007506,"609 SAMUEL ST, CHILLICOTHE, MO, 64601",0,100,1400
291170007507,"624 COWGILL ST, CHILLICOTHE, MO, 64601",0,0,1120
291170007508,"602 COWGILL ST, CHILLICOTHE, MO, 64601",3,100,1073
291170007509,"618 SAMUEL ST, CHILLICOTHE, MO, 64601",3,100,1124
291290005271,"27644 JOCKEY ST, HARRIS, MO, 64645",3,200,1040
291290002390,"29269 KENT AVE, HARRIS, MO, 64645",5,200,1652
291290005272,"29461 KENT AVE, HARRIS, MO, 64645",0,100,1492
291170007488,"902 FREDERICK ST, CHILLICOTHE, MO, 64601",3,100,1208
291170007489,"906 FREDERICK ST, CHILLICOTHE, MO, 64601",6,300,1456
291170007490,"691 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,1104
291170007491,"693 WILLIAMS ST, CHILLICOTHE, MO, 64601",2,100,690
291290002383,"29001 KERMIT ST, HARRIS, MO, 64645",0,0,1981
