"","lemma","verb_count","item2","cooccurence_count"
"8807","embed",1,"utilization",1
"8808","embody",1,"evolution",1
"8809","embody",1,"fundamental",1
"8810","embody",1,"kpp",1
"8811","embody",1,"nr",1
"8812","embody",1,"nsss",1
"8813","embody",1,"retrieve",1
"8814","embody",1,"supportability",1
"8815","embody",1,"transform",1
"8816","emergent",1,"note",12
"8817","emergent",1,"routine",11
"8818","emergent",1,"fill",5
"8819","emergent",1,"leadership",5
"8820","emergent",1,"implement",4
"8821","emergent",1,"jroc",4
"8822","emergent",1,"oversight",4
"8823","emergent",1,"acceptable",4
"8824","emergent",1,"interoperable",4
"8825","emergent",1,"dotmlpf",4
"8826","emphasis",1,"garrison",1
"8827","emphasis",1,"idle",1
"8828","emphasis",1,"incapable",1
"8829","emphasis",1,"ineffective",1
"8830","emphasis",1,"ipl",1
"8831","emphasis",1,"originate",1
"8832","emphasis",1,"overload",1
"8833","emphasis",1,"overtasked",1
"8834","emphasis",1,"particular",1
"8835","emphasis",1,"ppb",1
"8836","emphasis",1,"quick",1
"8837","emphasis",1,"relocation",1
"8838","emphasis",1,"representation",1
"8839","emphasis",1,"specifically",1
"8840","emphasis",1,"substantially",1
"8841","emphasis",1,"theme",1
"8842","emphasis",1,"unwilling",1
"8843","emphasis",1,"variety",1
"8844","enabler",1,"process",12
"8845","enabler",1,"surveillance",12
"8846","enabler",1,"op",12
"8847","enabler",1,"ccmd",11
"8848","enabler",1,"within",10
"8849","encounter",1,"expense",1
"8850","encounter",1,"hinder",1
"8851","encounter",1,"lay",1
"8852","encounter",1,"merchant",1
"8853","encounter",1,"merge",1
"8854","encounter",1,"placement",1
"8855","encounter",1,"retreat",1
"8856","encounter",1,"sensitivity",1
"8857","encounter",1,"sloc",1
"8858","encounter",1,"specifically",1
"8859","encounter",1,"thus",1
"8860","encounter",1,"wargamed",1
"8861","encounter",1,"waterway",1
"8862","endanger",1,"expose",1
"8863","endanger",1,"imminent",1
"8864","endanger",1,"jun",1
"8865","endanger",1,"manmade",1
"8866","endanger",1,"many",1
"8867","endanger",1,"occupation",1
"8868","endanger",1,"pound",1
"8869","endanger",1,"species",1
"8870","endanger",1,"uncertain",1
"8871","endanger",1,"whose",1
"8872","endanger",1,"wildlife",1
"8873","endanger",1,"yard",1
"8874","enroll",1,"export",1
"8875","enroll",1,"grant",1
"8876","enroll",1,"hvi",1
"8877","enroll",1,"loan",1
"8878","enroll",1,"modality",1
"8879","enroll",1,"statute",1
"8880","enroll",1,"trace",1
"8881","enroll",1,"workload",1
"8882","envelopment",1,"flank",1
"8883","envelopment",1,"frontal",1
"8884","envelopment",1,"geopolitics",1
"8885","envelopment",1,"sensitivity",1
"8886","eradicate",1,"illegal",1
"8887","escort",1,"felony",2
"8888","escort",1,"sop",2
"8889","escort",1,"europe",1
"8890","escort",1,"favorably",1
"8891","escort",1,"former",1
"8892","escort",1,"geneva",1
"8893","escort",1,"ha",1
"8894","escort",1,"infantry",1
"8895","escort",1,"internment",1
"8896","escort",1,"intrusive",1
"8897","escort",1,"invest",1
"8898","escort",1,"isns",1
"8899","escort",1,"nbc",1
"8900","escort",1,"ndrc",1
"8901","escort",1,"nscs",1
"8902","escort",1,"ousd",1
"8903","escort",1,"pursuit",1
"8904","escort",1,"secondary",1
"8905","escort",1,"sensitivity",1
"8906","escort",1,"serial",1
"8907","escort",1,"soviet",1
"8908","escort",1,"traditional",1
"8909","escort",1,"tribunal",1
"8910","escort",1,"union",1
"8911","escort",1,"unity",1
"8912","escort",1,"verification",1
"8913","except",1,"exposure",1
"8914","except",1,"fabrication",1
"8915","except",1,"fair",1
"8916","except",1,"gray",1
"8917","except",1,"importance",1
"8918","except",1,"inadvertent",1
"8919","except",1,"inauguration",1
"8920","except",1,"jun",1
"8921","except",1,"large",1
"8922","except",1,"likely",1
"8923","except",1,"makeup",1
"8924","except",1,"malware",1
"8925","except",1,"misuse",1
"8926","except",1,"nascar",1
"8927","except",1,"nondestructive",1
"8928","except",1,"nsses",1
"8929","except",1,"olympic",1
"8930","except",1,"ope",1
"8931","except",1,"override",1
"8932","except",1,"possibility",1
"8933","except",1,"ra",1
"8934","except",1,"race",1
"8935","except",1,"republican",1
"8936","except",1,"respective",1
"8937","except",1,"secret",1
"8938","except",1,"shall",1
"8939","except",1,"significantly",1
"8940","except",1,"sop",1
"8941","except",1,"suitably",1
"8942","except",1,"summit",1
"8943","except",1,"trade",1
"8944","except",1,"unclear",1
"8945","except",1,"union",1
"8946","except",1,"usss",1
"8947","expire",1,"foundation",1
"8948","expire",1,"several",1
"8949","explode",1,"forest",1
"8950","explode",1,"impede",1
"8951","explode",1,"impediment",1
"8952","explode",1,"landmine",1
"8953","explode",1,"mountain",1
"8954","explode",1,"possibility",1
"8955","explode",1,"prohibit",1
"8956","explode",1,"soft",1
"8957","explode",1,"swamp",1
"8958","explode",1,"trade",1
"8959","extract",1,"humane",1
"8960","extract",1,"internment",1
"8961","extract",1,"interrogate",1
"8962","extract",1,"interrogator",1
"8963","extract",1,"pursue",1
"8964","extract",1,"respective",1
"8965","extract",1,"rigorous",1
"8966","extract",1,"systematic",1
"8967","extract",1,"thorough",1
"8968","extrapolate",1,"globalization",1
"8969","extrapolate",1,"institutional",1
"8970","extrapolate",1,"intervention",1
"8971","extrapolate",1,"negative",1
"8972","extrapolate",1,"offer",1
"8973","extrapolate",1,"precursor",1
"8974","extrapolate",1,"societal",1
"8975","extrapolate",1,"usable",1
"8976","extrapolate",1,"view",1
"8977","feature",1,"note",12
"8978","feature",1,"terrain",6
"8979","feature",1,"natural",3
"8980","feature",1,"sep",3
"8981","feature",1,"combination",3
"8982","feed",1,"garbage",1
"8983","feed",1,"occurrence",1
"8984","feed",1,"pile",1
"8985","feed",1,"precipitate",1
"8986","feed",1,"regular",1
"8987","feed",1,"restoration",1
"8988","feed",1,"side",1
"8989","feed",1,"trash",1
"8990","feed",1,"upload",1
"8991","finalize",1,"jtru",1
"8992","finalize",1,"retrieval",1
"8993","fleet",1,"sealift",10
"8994","fleet",1,"ready",7
"8995","fleet",1,"routine",7
"8996","fleet",1,"intermodal",7
"8997","fleet",1,"note",7
"8998","fleet",1,"visa",7
"8999","fleet",1,"voluntary",7
"9000","float",1,"helicopter",1
"9001","float",1,"offshore",1
"9002","float",1,"pickup",1
"9003","float",1,"pier",1
"9004","float",1,"pipeline",1
"9005","float",1,"potable",1
"9006","float",1,"purification",1
"9007","float",1,"trafficability",1
"9008","float",1,"undefended",1
"9009","float",1,"unimproved",1
"9010","for",1,"like",8
"9011","for",1,"strongly",8
"9012","for",1,"makes",4
"9013","for",1,"them",4
"9014","for",1,"well",4
"9015","foreign",1,"routine",230
"9016","foreign",1,"approval",229
"9017","foreign",1,"description",229
"9018","foreign",1,"priority",227
"9019","foreign",1,"note",225
"9020","forewarn",1,"intention",1
"9021","forewarn",1,"urgency",1
"9022","formalize",1,"logcap",1
"9023","formalize",1,"mnfs",1
"9024","format",1,"routine",34
"9025","format",1,"description",31
"9026","format",1,"dj",31
"9027","format",1,"note",30
"9028","format",1,"conplan",18
"9029","fortify",1,"jun",1
"9030","fortify",1,"shelter",1
"9031","fortify",1,"warhead",1
"9032","fragged",1,"routine",4
"9033","fragged",1,"note",4
"9034","fragged",1,"receiver",4
"9035","fragged",1,"csar",4
"9036","fragged",1,"give",3
"9037","fragged",1,"intertheater",3
"9038","fragged",1,"long",3
"9039","fragged",1,"participate",3
"9040","fragged",1,"payload",3
"9041","fragged",1,"perform",3
"9042","fragged",1,"primary",3
"9043","fragged",1,"range",3
"9044","fragged",1,"reduce",3
"9045","fragged",1,"extend",3
"9046","fragged",1,"gcc",3
"9047","fragged",1,"purpose",3
"9048","fragged",1,"sep",3
"9049","fragged",1,"typically",3
"9050","fragged",1,"ustranscom",3
"9051","fragged",1,"although",3
"9052","fragged",1,"bridge",3
"9053","fragged",1,"caf",3
"9054","fragged",1,"comaffor",3
"9055","fragged",1,"endurance",3
"9056","fragged",1,"incompatible",3
"9057","fragged",1,"nonstop",3
"9058","fragged",1,"opcon",3
"9059","fragged",1,"together",3
"9060","fragged",1,"utilization",3
"9061","frame",1,"note",11
"9062","frame",1,"routine",10
"9063","frame",1,"new",6
"9064","frame",1,"dec",6
"9065","frame",1,"throughout",6
"9066","frame",1,"proposal",6
"9067","framework",1,"note",16
"9068","framework",1,"jan",4
"9069","framework",1,"throughout",4
"9070","framework",1,"nipf",4
"9071","framework",1,"inter",3
"9072","framework",1,"oct",3
"9073","framework",1,"possess",3
"9074","framework",1,"present",3
"9075","framework",1,"sep",3
"9076","frustrate",1,"unload",3
"9077","frustrate",1,"jppc",2
"9078","frustrate",1,"link",2
"9079","frustrate",1,"possible",2
"9080","frustrate",1,"rdd",2
"9081","frustrate",1,"uln",2
"9082","frustrate",1,"react",2
"9083","frustrate",1,"vicinity",2
"9084","fully",1,"note",58
"9085","fully",1,"description",54
"9086","fully",1,"dj",53
"9087","fully",1,"routine",53
"9088","fully",1,"sn",28
"9089","gateway",1,"inclusion",1
"9090","gateway",1,"legacy",1
"9091","gateway",1,"mpos",1
"9092","gateway",1,"originate",1
"9093","gateway",1,"packet",1
"9094","gateway",1,"paragraph",1
"9095","gateway",1,"setup",1
"9096","gateway",1,"sitrep",1
"9097","gateway",1,"smooth",1
"9098","gateway",1,"surge",1
"9099","gateway",1,"transportable",1
"9100","gateway",1,"zip",1
"9101","graduate",1,"fill",9
"9102","graduate",1,"incorporate",7
"9103","graduate",1,"planner",7
"9104","graduate",1,"description",6
"9105","graduate",1,"routine",6
"9106","graduate",1,"note",6
"9107","ground",1,"heat",1
"9108","ground",1,"tncs",1
"9109","group",1,"include",173
"9110","group",1,"work",171
"9111","group",1,"priority",155
"9112","group",1,"date",150
"9113","group",1,"description",147
"9114","grouping",1,"mnfs",1
"9115","grouping",1,"nutrition",1
"9116","grouping",1,"proportional",1
"9117","grouping",1,"representation",1
"9118","grouping",1,"shelter",1
"9119","guard",1,"routine",21
"9120","guard",1,"note",20
"9121","guard",1,"coast",12
"9122","guard",1,"ng",10
"9123","guard",1,"aug",8
"9124","guard",1,"troop",8
"9125","guard",1,"uscg",8
"9126","hand",1,"note",19
"9127","hand",1,"sep",5
"9128","hand",1,"incoming",3
"9129","hand",1,"itv",3
"9130","hand",1,"overhaul",3
"9131","hand",1,"terrain",3
"9132","hand",1,"yield",3
"9133","hand",1,"detonate",3
"9134","hand",1,"jun",3
"9135","hand",1,"serviceable",3
"9136","hazardous",1,"description",18
"9137","hazardous",1,"dj",18
"9138","hazardous",1,"routine",18
"9139","hazardous",1,"note",18
"9140","hazardous",1,"appropriate",13
"9141","hear",1,"hotwash",1
"9142","hear",1,"player",1
"9143","hear",1,"universal",1
"9144","highlight",1,"innovative",1
"9145","highlight",1,"jeopardize",1
"9146","highlight",1,"modernization",1
"9147","highlight",1,"nature",1
"9148","highlight",1,"nd",1
"9149","highlight",1,"never",1
"9150","highlight",1,"nonverbal",1
"9151","highlight",1,"officially",1
"9152","highlight",1,"offset",1
"9153","highlight",1,"often",1
"9154","highlight",1,"originate",1
"9155","highlight",1,"rejection",1
"9156","highlight",1,"retasked",1
"9157","highlight",1,"unique",1
"9158","highlight",1,"vary",1
"9159","highlight",1,"viable",1
"9160","historian",1,"interview",5
"9161","historian",1,"description",5
"9162","historian",1,"dj",5
"9163","historian",1,"historical",5
"9164","historian",1,"properly",5
"9165","historian",1,"routine",5
"9166","historian",1,"note",5
"9167","historian",1,"nov",5
"9168","homeland",1,"note",32
"9169","homeland",1,"knowledge",5
"9170","homeland",1,"mitigate",5
"9171","homeland",1,"oconus",5
"9172","homeland",1,"partnership",5
"9173","homeland",1,"jun",5
"9174","ignore",1,"inflict",1
"9175","ignore",1,"predetermine",1
"9176","ignore",1,"uncommitted",1
"9177","ignore",1,"unknown",1
"9178","image",1,"note",9
"9179","image",1,"routine",7
"9180","image",1,"fingerprint",5
"9181","image",1,"transmission",5
"9182","image",1,"return",3
"9183","image",1,"near",3
"9184","image",1,"nrt",3
"9185","image",1,"specification",3
"9186","image",1,"typically",3
"9187","image",1,"building",3
"9188","image",1,"camp",3
"9189","image",1,"grave",3
"9190","image",1,"residence",3
"9191","image",1,"theme",3
"9192","imminent",1,"indicate",3
"9193","imminent",1,"important",1
"9194","imminent",1,"inoculate",1
"9195","imminent",1,"jun",1
"9196","imminent",1,"lucrative",1
"9197","imminent",1,"manmade",1
"9198","imminent",1,"many",1
"9199","imminent",1,"nature",1
"9200","imminent",1,"observable",1
"9201","imminent",1,"occupation",1
"9202","imminent",1,"optimize",1
"9203","imminent",1,"otherwise",1
"9204","imminent",1,"outmaneuvering",1
"9205","imminent",1,"plot",1
"9206","imminent",1,"preclude",1
"9207","imminent",1,"radcs",1
"9208","imminent",1,"rfa",1
"9209","imminent",1,"sadcs",1
"9210","imminent",1,"scramble",1
"9211","imminent",1,"selection",1
"9212","imminent",1,"socio",1
"9213","imminent",1,"therefore",1
"9214","imminent",1,"tolerance",1
"9215","imminent",1,"towards",1
"9216","imminent",1,"uncertain",1
"9217","imminent",1,"variety",1
"9218","imminent",1,"view",1
"9219","imminent",1,"warehouse",1
"9220","imminent",1,"wetware",1
"9221","imminent",1,"whose",1
"9222","immobilize",1,"subsurface",1
"9223","immobilize",1,"word",1
"9224","immunize",1,"rfa",1
"9225","impede",1,"socio",2
"9226","impede",1,"impediment",1
"9227","impede",1,"instill",1
"9228","impede",1,"instrument",1
"9229","impede",1,"irc",1
"9230","impede",1,"labor",1
"9231","impede",1,"landmine",1
"9232","impede",1,"like",1
"9233","impede",1,"mountain",1
"9234","impede",1,"often",1
"9235","impede",1,"oppose",1
"9236","impede",1,"otherwise",1
"9237","impede",1,"possibility",1
"9238","impede",1,"principal",1
"9239","impede",1,"prohibit",1
"9240","impede",1,"punishment",1
"9241","impede",1,"raise",1
"9242","impede",1,"regardless",1
"9243","impede",1,"regulatory",1
"9244","impede",1,"sofa",1
"9245","impede",1,"soft",1
"9246","impede",1,"swamp",1
"9247","impede",1,"taxation",1
"9248","impede",1,"trade",1
"9249","impede",1,"traditional",1
"9250","impede",1,"unilaterally",1
"9251","impede",1,"variety",1
"9252","impede",1,"verifiably",1
"9253","impede",1,"vital",1
"9254","improvement",1,"routine",14
"9255","improvement",1,"note",14
"9256","improvement",1,"synchronize",13
"9257","improvement",1,"description",13
"9258","improvement",1,"dj",13
"9259","improvement",1,"counterproliferation",13
"9260","indirect",1,"note",14
"9261","indirect",1,"routine",13
"9262","indirect",1,"irregular",5
"9263","indirect",1,"apply",5
"9264","indirect",1,"traditional",5
"9265","infrastructure",1,"description",153
"9266","infrastructure",1,"priority",149
"9267","infrastructure",1,"note",149
"9268","infrastructure",1,"routine",145
"9269","infrastructure",1,"date",144
"9270","infuse",1,"mnfs",1
"9271","ingest",1,"littoral",1
"9272","ingest",1,"volcanic",1
"9273","inhibit",1,"negotiation",1
"9274","inhibit",1,"normalize",1
"9275","inhibit",1,"observer",1
"9276","inhibit",1,"peaceful",1
"9277","inhibit",1,"settlement",1
"9278","inhibit",1,"transparency",1
"9279","inhibit",1,"truce",1
"9280","inhibit",1,"unilaterally",1
"9281","inhibit",1,"unmems",1
"9282","inland",1,"unimproved",3
"9283","inland",1,"lighterage",2
"9284","inland",1,"operator",2
"9285","inland",1,"rail",2
"9286","inland",1,"remove",2
"9287","inland",1,"road",2
"9288","inland",1,"roll",2
"9289","inland",1,"backwater",2
"9290","inland",1,"barge",2
"9291","inland",1,"breakbulk",2
"9292","inland",1,"container",2
"9293","inland",1,"disembark",2
"9294","inland",1,"elevate",2
"9295","inland",1,"float",2
"9296","inland",1,"helicopter",2
"9297","inland",1,"offshore",2
"9298","inland",1,"pickup",2
"9299","inland",1,"pier",2
"9300","inland",1,"pipeline",2
"9301","inland",1,"potable",2
"9302","inland",1,"purification",2
"9303","inland",1,"trafficability",2
"9304","inland",1,"undefended",2
"9305","instill",1,"traditional",2
"9306","instill",1,"mnfs",1
"9307","instill",1,"often",1
"9308","instill",1,"principal",1
"9309","instill",1,"regardless",1
"9310","instill",1,"socio",1
"9311","instill",1,"violence",1
"9312","institutionalize",1,"iterative",1
"9313","institutionalize",1,"spend",1
"9314","institutionalize",1,"tier",1
"9315","insurgent",1,"dj",26
"9316","insurgent",1,"routine",26
"9317","insurgent",1,"description",25
"9318","insurgent",1,"note",25
"9319","insurgent",1,"population",17
"9320","interoperate",1,"jdiss",3
"9321","interoperate",1,"lans",3
"9322","interoperate",1,"unsecure",3
"9323","interoperate",1,"jopes",2
"9324","interoperate",1,"outage",2
"9325","interoperate",1,"resolution",2
"9326","interoperate",1,"traffic",2
"9327","interoperate",1,"disn",2
"9328","interoperate",1,"surge",2
"9329","interoperate",1,"unsecured",2
"9330","interrelate",1,"solicit",2
"9331","interrelate",1,"jsir",1
"9332","interrelate",1,"large",1
"9333","interrelate",1,"laterally",1
"9334","interrelate",1,"length",1
"9335","interrelate",1,"pertinent",1
"9336","interrelate",1,"recognize",1
"9337","interrelate",1,"removal",1
"9338","interrelate",1,"searchable",1
"9339","interrelate",1,"sensory",1
"9340","interrelate",1,"targetable",1
"9341","interrelate",1,"teamwork",1
"9342","interrelate",1,"transnational",1
"9343","interrelate",1,"trust",1
"9344","interrelate",1,"unity",1
"9345","interrelate",1,"useable",1
"9346","interrelate",1,"view",1
"9347","invalid",1,"recognize",2
"9348","invalid",1,"large",1
"9349","invalid",1,"regularly",1
"9350","invalid",1,"reject",1
"9351","invalid",1,"remainder",1
"9352","invalid",1,"removal",1
"9353","invalid",1,"seemingly",1
"9354","invalid",1,"sitrep",1
"9355","invalid",1,"socio",1
"9356","invalid",1,"standoff",1
"9357","invalid",1,"tlm",1
"9358","invalid",1,"transformational",1
"9359","invalid",1,"validity",1
"9360","invalid",1,"view",1
"9361","inventory",1,"priority",25
"9362","inventory",1,"date",25
"9363","inventory",1,"note",25
"9364","inventory",1,"description",24
"9365","inventory",1,"routine",24
"9366","invest",1,"verification",1
"9367","invite",1,"likely",1
"9368","invite",1,"misunderstand",1
"9369","invite",1,"misunderstanding",1
"9370","invite",1,"wedding",1
