"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"585227","National Safety Council (NSC)","lift truck operator",0.226986288454458,0.333333333333333,0.0903140252049597,"43-6014","aerial lift certification"
"585257","Occupational Safety & Health Administration","osha 10 construction",0.482138351668824,0.666666666666667,0.383669476613627,"51-8031","osha safety 10 hour"
"585384","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"27-4021","vocational rehabilitation license"
"585685","APICS","apics certified supply chain professional",0.478425918473164,0.557552342745725,0.318403016990978,"49-9021","certified supply chain professional"
"585686","Human Resources Certification Institute (HRCI)","global professional in human resources (gphr)",0.732576489226826,0.7114472029309,0.622117592683363,"49-9021","global professional in human resources"
"585779","International Society of Arboriculture (ISA)","isa certified arborist",0.214176608276896,0.415998468781449,0.106350760229553,"17-3022","certified arborist"
"585945","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-2093","electrician certification"
"586240","National Registry of Emergency Medical Technicians (NREMT)","emergency medical responder",0.171616503705143,0.333333333333333,0.0682833194319712,"49-3031","certified first responder"
"586660","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"17-3024","e.k.g. certification"
"586784","American Welding Society (AWS)","certified welding inspector (cwi)",0.372497980611705,0.542631350379478,0.241271283191699,"51-9194","certified welding inspector"
"587149","Autodesk","autodesk revit architecture",0.168935044709291,0.328125094929762,0.0661661747170276,"43-6014","architecture license"
"587379","Electronics Technicians Association (ETA) International","certified satellite dish installer",0.377832820756642,0.550402805964691,0.248231647542147,"33-2011","certified satellite installer"
"587382","American Portable Nuclear Gauge Association","nuclear gauge safety certification",0.138905344258538,0.202348464832371,0.0335502452294035,"33-2011","certified safety professional"
"587455","ProMetric","certified alcohol handler",0.211495149281045,0.410790230377878,0.103704439236416,"47-2061","giac certified incident handler"
"587456","Global Information Assurance Certification","giac security essentials certification (gsec)",0.171616503705143,0.2,0.0409699916591827,"47-2061","giac certified enterprise defender"
"587458","Cisco","cisco certified network professional (ccnp)",0.473147086243619,0.551400449290752,0.311415421624321,"47-2061","cisco certified network professional"
"587459","ISACA","certified information systems auditor (cisa)",0.494060057627564,0.575772197849243,0.339552760066325,"47-2061","certified information systems auditor"
"587460","International Information Systems Certification Consortium (ISC2)","certified information systems security professional (cissp)",0.574035395426227,0.557478819570569,0.38198285801557,"47-2061","certified information systems security professional"
"587636","National Center for Construction Education and Research (NCCER)","power line worker 1",0.171616503705143,0.25,0.0512124895739784,"49-1011","line & antenna sweeping"
"588038","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-1011","togaf certification"
"588063","American Association of Medical Technologists (AAMT)","registered medical assistant (rma)",0.146047683474197,0.212752970024847,0.0370891716821039,"11-9131","registered dietitian"
"588350","Adobe Systems Incorporated ","adobe certified associate - photoshop cc",0.343233007410286,0.4,0.163879966636731,"51-5111","adobe photoshop certificate"
"588492"," Board for Waterworks and Wastewaterworks Operators and On-Site Sewage System Professionals ","water works operator",0.155945961868708,0.302896202680369,0.0563825601750029,"17-3024","certified pool/spa operator"
"588527"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"47-1011","certified superintendent"
"588565","Check Point Software Technologies LTD.","check point certified security master",0.536735847853931,0.62550609791714,0.400745800500654,"49-9012","check point certified security administrator"
"588605","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"19-4051","iv certification"
"588782","Microsoft","microsoft certified professional",0.380458271837102,0.415998468781449,0.18891898032668,"49-2022","microsoft certified solutions developer"
"588804","American Association of Professional Coders (AAPC)","certified professional coder (cpc)",0.309490873763873,0.450846607234835,0.166553392363745,"49-1011","certified professional coder"
"588890","American Welding Society (AWS)","gas metal arc welding (gmaw)",0.168935044709291,0.196875056957857,0.0396997048302166,"47-3013","sheet metal certification"
"588924","American Association of Medical Assistants (AAMA)","certified medical assistant (cma)",0.508759697078456,0.491128746499469,0.298253043956887,"47-2031","aama certified medical assistant"
"588993","American Society for Quality (ASQ)","certified quality inspector (cqi)",0.206216317051499,0.300402805964691,0.0739441534204834,"47-2111","certified mechanical inspector"
"588994","American Society for Quality (ASQ)","certified quality auditor (cqa)",0.506680926600469,0.23087597345014,0.139633661265314,"47-2111","american society for quality certification"
"588995","American Society for Quality (ASQ)","certified quality technician (cqt)",0.303835231904788,0.442607828129998,0.160521811714685,"47-2111","certified quality technician"
"589415","Pro-Cut International, LLC","trainsmart pro-cut master technician certification",0.258732579789605,0.301524124083239,0.0931215107832054,"49-9041","master certified technician"
"589578","National Center for Construction Education and Research (NCCER)","power line worker 1",0.171616503705143,0.25,0.0512124895739784,"51-9081","licensed independent social worker"
"589863","Environmental Protection Agency (EPA)","lead safe rrp certification",0.168935044709291,0,0,"17-3012","certified protection professional"
"589864","American Payroll Association (APA)","certified payroll professional (cpp)",0.309490873763873,0.450846607234835,0.166553392363745,"17-3012","certified payroll professional"
"590092","American Welding Society (AWS)","welding (sense) training program (level one)",0.262439594453433,0.164062547464881,0.0513943808673722,"49-2098","north american defense contractors accreditation program"
"590573","American Heart Association","basic life support (cpr) instructor",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3023","driving instructor"
"591528","Adobe Systems Incorporated ","visual communication using adobe photoshop",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3023","hazard communication"
"591987","Microsoft","microsoft certified solutions associate (mcsa) - server",0.505785169399561,0.491197095927867,0.296550534567842,"17-3024","microsoft certified solutions associate"
"592597"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"17-3021","certified scrummaster"
"592827"," Board for Waterworks and Wastewaterworks Operators and On-Site Sewage System Professionals ","water works operator",0.155945961868708,0.302896202680369,0.0563825601750029,"49-9098","aquatic facility operator"
