,EIN,NCCSKEY,FISYR,NAME,STATE,NTEE1,ADDRESS,CITY,ZIP,SUBSECCD,NTMAJ5,NTMAJ10,NTMAJ12,MAJGRPB,CONT
412420,453079438,453079438201712.0,2017,JEWELL FOUNDATION FOR HEALTH,OH,E,2971 BERWICK BLVD,COLUMBUS,43209-3002,3,HE,HE,HE,E,3500.0
412430,42763724,42763724201805.0,2018,LOCAL ENTERPRISE ASSISTANCE FUND INC,MA,E,386 WESTERN AVE,BOSTON,02135-1011,3,HE,HE,HE,E,522824.0
412442,561705931,561705931201812.0,2018,WEST LINCOLN RESCUE INC,NC,E,112 CEDAR GROVE CHURCH RD,VALE,28168-0000,3,HE,HE,HE,E,62343.0
412499,473413679,473413679201812.0,2018,SEXUAL HEALTH & WELLNESS CENTER,OR,E,207 W 5TH AVE,EUGENE,97401-2604,3,HE,HE,HE,E,275.0
412503,931314279,931314279201812.0,2018,EUGENE HEALTH & PERFORMANCE FOUNDATION,OR,E,1900 MILLRACE DR STE 8,EUGENE,97403-2096,3,HE,HE,HE,E,10000.0
412642,474158934,474158934201812.0,2018,MARION COUNTY COALITION FOR HEALTH AND MEDICAL PREPAREDNESS INC,FL,E,692 NW 30TH AVE,OCALA,34475-5608,3,HE,HE,HE,E,0.0
412660,593772158,593772158201812.0,2018,HEBRON COMMUNITY HEALTH CENTER INC,GA,E,PO BOX 1538,LAWRENCEVILLE,30046-1538,3,HE,HE,HE,E,85628.0
412674,742627900,742627900201812.0,2018,CHRISTINAS SMILE,TX,E,11512 TIN CUP DR APT 102,AUSTIN,78750-2618,3,HE,HE,HE,E,5260.0
412686,346567473,346567473201806.0,2018,BELMONT COMMUNITY HOSPITAL AUXILIARY,OH,E,4697 HARRISON ST,BELLAIRE,43906-1338,3,HE,HE,HE,E,0.0
412737,30275796,30275796201809.0,2018,WALLINGFORD RESCUE INC,VT,E,PO BOX 246,WALLINGFORD,05773-0246,3,HE,HE,HE,E,3268.0
412740,237116387,237116387201906.0,2019,ASSOCIATION OF SOUTHEASTERN BIOLOGISTS,VA,E,402 E COLLEGE ST BOX 125,BRIDGEWATER,22812-1511,3,HE,HE,HE,E,33442.0
412782,710924113,710924113201712.0,2017,NURSE ADVICE NEW MEXICO,NM,E,4206 LOUISIANA BLVD NE,ALBUQUERQUE,,3,HE,HE,EH,EH,514.0
412788,510196662,510196662201905.0,2019,MEDICAL CENTER HOSPITAL AUXILIARY,TX,E,4920 NE STALLINGS DR,NACOGDOCHES,75965-1254,3,HE,HE,HE,E,2555.0
412821,263517286,263517286201804.0,2018,COAL COUNTRY COMMUNITY HEALTH CENTER FOUNDATION,ND,E,1312 HIGHWAY 49 N,BEULAH,58523-6038,3,HE,HE,HE,E,253.0
412899,591858912,591858912201905.0,2019,PENSACOLA CARE INC,FL,E,311 N SPRING ST,PENSACOLA,32501-4827,3,HE,HE,HE,E,53048.0
412911,831404145,831404145201703.0,2017,TOPS CLUB INC,SC,E,879 WATTS DR,SUMTER,29154-6058,3,HE,HE,HE,E,0.0
412925,471118631,471118631201812.0,2018,ORANGE PARK PARKINSON SUPPORT GROUP,FL,E,741 PARK AVE,ORANGE PARK,32073-3107,3,HE,HE,HE,E,60.0
412946,60653151,60653151201709.0,2017,LEGACY RGH INC,CT,E,31 UNION ST,ROCKVILLE,06066-3126,3,HE,HE,EH,EH,0.0
412962,42742727,42742727201809.0,2018,BRIGHTON MARINE HEALTH CENTER INC,MA,E,77 WARREN ST EXEC OFFICE FL 7,BRIGHTON,02135-3601,3,HE,HE,EH,EH,140162409.0
413043,421334948,421334948201812.0,2018,HEMOPHILIA OF IOWA INC,IA,E,1570 S 1ST AVE STE J,IOWA CITY,52240-6079,3,HE,HE,HE,E,131613.0
413061,910882644,910882644201903.0,2019,SUNRISE RIDGE HEALTH SERVICES,WA,E,PO BOX 1894,VASHON,98070-1894,3,HE,HE,HE,E,10599.0
413099,450307113,450307113201812.0,2018,PEMBINA COUNTY EMERGENCY MEDICAL SERVICES INC,ND,E,PO BOX 741,CAVALIER,58220-0741,3,HE,HE,HE,E,312737.0
413106,823282250,823282250201812.0,2018,WOMEN OF WELLNESS OF NJ,NJ,E,PO BOX 572,AVENEL,07001-0572,3,HE,HE,HE,E,31329.0
413148,751544857,751544857201706.0,2017,NORTH TEXAS REHABILITATION SERVICES INC,TX,E,3902 CAVALIER DR,GARLAND,75042-7630,3,HE,HE,HE,E,2452.0
413166,370673461,370673461201808.0,2018,THOMAS H BOYD MEMORIAL HOSPITAL,IL,E,800 SCHOOL ST,CARROLLTON,62016-1436,3,HE,HE,EH,EH,617285.0
413206,861156557,861156557201906.0,2019,MCCRACKEN COUNTY COMMUNITY CAREER ENDOWMENT,KY,E,300 S 3RD ST,PADUCAH,42003-1511,3,HE,HE,HE,E,99170.0
413232,931155582,931155582201906.0,2019,CURRY HEALTH FOUNDATION,OR,E,PO BOX 1274,GOLD BEACH,97444-1274,3,HE,HE,HE,E,49565.0
413279,570988736,570988736201812.0,2018,CLEMSON HEALTH CENTER,SC,E,885 TIGER BLVD,CLEMSON,29631-1480,3,HE,HE,HE,E,0.0
413280,311800178,311800178201712.0,2017,NEW MEXICO PHARMACEUTICAL CARE FOUNDATION,NM,E,2716 SAN PEDRO DR NE STE C,ALBUQUERQUE,87110-3331,3,HE,HE,HE,E,27340.0
413445,356011753,356011753201812.0,2018,JAMES MCGREGOR UNION HOSPITAL ENDOWMENT FUND,IN,E,PO BOX 540,TERRE HAUTE,47808-0540,3,HE,HE,HE,E,0.0
413446,814445815,814445815201712.0,2017,MICHIGAN EAST CENTRAL HEALTHCARE COALITION,MI,E,1000 HOUGHTON AVE STE 141,SAGINAW,48602-5303,3,HE,HE,HE,E,0.0
413449,521785214,521785214201812.0,2018,SMALL-TALK INC,NJ,E,170 AVENUE AT THE CMN STE 1,SHREWSBURY,07702-4568,3,HE,HE,HE,E,5000.0
413468,820498940,820498940201812.0,2018,CASCADE MEDICAL CENTER AUXILIARY INC,ID,E,1758 PINE LAKES RANCH DR,CASCADE,83611-5126,3,HE,HE,HE,E,261.0
413482,341484014,341484014201812.0,2018,CRAWFORD COUNTY SHARED HEALTH SERVI,OH,E,PO BOX 327,GALION,44833-0327,3,HE,HE,HE,E,21728.0
413493,752705456,752705456201812.0,2018,ATLANTA MEMORIAL HOSPITAL FOUNDATION,TX,E,PO BOX 1102,ATLANTA,75551-1102,3,HE,HE,HE,E,1870.0
413521,521071531,521071531201706.0,2017,MID ATLANTIC EMERGENCY MEDICAL,MD,E,4405 TOURNAY RD,BETHESDA,20816-1844,3,HE,HE,HE,E,0.0
413569,42810022,42810022201809.0,2018,TUFTS MEDICAL CENTER PARENT INC,MA,E,800 WASHINGTON STREET BOX 468,BOSTON,02111-1552,3,HE,HE,EH,EH,0.0
413587,474284495,474284495201712.0,2017,ART AND HEALTH AWARENESS FOUNDATION INC,VA,E,8830 ASHGROVE HOUSE LN APT 102,VIENNA,22182-5548,3,HE,HE,HE,E,34181.0
413591,810673041,810673041201812.0,2018,HEALING WATERS FOUNDATION,CO,E,1632 BIG THOMPSON AVE UNIT B,ESTES PARK,80517-8938,3,HE,HE,HE,E,29756.0
413618,611782082,611782082201812.0,2018,TEAM PITTSBURGH TRANSPLANT,PA,E,204 SIGMA DR,PITTSBURGH,15238-2825,3,HE,HE,HE,E,11744.0
413686,454920926,454920926201812.0,2018,SOUTH METRO HEALTH ALLIANCE,CO,E,4300 E 9TH AVE APT 203,DENVER,80220-3712,3,HE,HE,EH,EH,3475.0
413720,273491473,273491473201812.0,2018,COASTAL VOLUNTEERS IN MEDICINE,NJ,E,730 LACEY RD STE G-6,FORKEDRIVER,08731-1300,3,HE,HE,HE,E,119255.0
413730,223080045,223080045201812.0,2018,MUTUAL AID EMERGENCY SERVICES,NJ,E,PO BOX 1365,ABSECON,08201-5365,3,HE,HE,HE,E,0.0
413769,830750071,830750071201812.0,2018,WILPOWER FITNESS FOUNDATION INC,NY,E,PO BOX 432,NEW YORK,10035-0432,3,HE,HE,HE,E,0.0
413826,410870847,410870847201806.0,2018,COMMUNITY MEMORIAL HOME AT OSAKIS MINN INCORPORATED,MN,E,410 W MAIN ST,OSAKIS,56360-8243,3,HE,HE,HE,E,2105.0
413828,42607209,42607209201812.0,2018,LOTTA M CRABTREE TRUST UW LOTTA HOSPITAL FUND,MA,E,PO BOX 51400,BOSTON,02205-1400,3,HE,HE,HE,E,0.0
413859,464304317,464304317201812.0,2018,HEALTH SYSTEM PHYSICIAN PC,NY,E,UPPER ALLEGHENY HEALTH SYSTEM,OLEAN,14760-3676,3,HE,HE,EH,EH,0.0
413881,237042223,237042223201808.0,2018,NORTHWEST HOSPITAL CENTER AUXILIARY,MD,E,5401 OLD COURT RD,RANDALLSTOWN,21133-5103,3,HE,HE,HE,E,1500.0
413885,830741190,830741190201809.0,2018,SOLUTIONHEALTH,NH,E,360 ROUTE 101 STE 8,BEDFORD,03110-5045,3,HE,HE,HE,E,0.0
413918,363606486,363606486201712.0,2017,HISPANOCARE INC,IL,E,3075 HIGHLAND PKWY STE 600,DOWNERS GROVE,,3,HE,HE,HE,E,323370.0
414000,814081062,814081062201904.0,2019,HEALING HOUSE INC IS,FL,E,5341 SE JENNINGS LN,STUART,34997-1563,3,HE,HE,HE,E,2590.0
414022,640623715,640623715201712.0,2017,MEMORIAL HOSPITAL AUXILIARY INC,MS,E,4500 13TH ST,GULFPORT,39501-2515,3,HE,HE,HE,E,0.0
414064,811439697,811439697201812.0,2018,CHILDRENS TRANSPORTATION FUND OF NORTHERN CALIFORNIA INC,CA,E,PO BOX 3124,ORANGEVALE,95662-7407,3,HE,HE,HE,E,1675.0
414102,411344385,411344385201805.0,2018,COOK AREA HEALTH SERVICES INC,MN,E,20 5TH ST SE,COOK,55723-9702,3,HE,HE,HE,E,3715879.0
414123,133019997,133019997201806.0,2018,HOME ATTENDANT VENDOR AGENCY INC,NY,E,90 MERRICK AVENUE,EASR MEADOW,11554-1571,3,HE,HE,HE,E,0.0
414140,237060605,237060605201806.0,2018,WASHINGTON UNIVERSITY MEDICAL CENTER,MO,E,4400 CHOUTEAU AVE,SAINT LOUIS,63110-1661,3,HE,HE,EH,EH,26024.0
414146,311650965,311650965201812.0,2018,BROOKLYN QUEENS HEALTH CARE INC,NY,E,374 STOCKHOLM ST,BROOKLYN,11237-4006,3,HE,HE,HE,E,0.0
414150,341439124,341439124201812.0,2018,BARBERTON-SUMMIT COUNTY FREE CLINIC,OH,E,113 9TH ST NW,BARBERTON,44203-2455,3,HE,HE,HE,E,6026.0
414154,510246408,510246408201806.0,2018,GREENE COUNTY RESCUE SQUAD,VA,E,PO BOX 302,STANARDSVILLE,22973-0302,3,HE,HE,HE,E,283462.0
414189,566095911,566095911201809.0,2018,ALBEMARLE HOSPITAL VOLUNTEER SERVICE INC,NC,E,PO BOX 1587,ELIZABETH CTY,27906-1587,3,HE,HE,HE,E,5120.0
414210,262572853,262572853201812.0,2018,ELY AREA AMBULANCE SERVICE,MN,E,PO BOX 629,ELY,55731-0629,3,HE,HE,HE,E,0.0
414221,530212296,530212296201808.0,2018,EASTER SEALS SERVING DC-MD-VA INC,MD,E,1420 SPRING ST,SILVER SPRING,20910-2701,3,HE,HE,HE,E,7640535.0
414222,203955032,203955032201812.0,2018,BOSTON-BEIJING MEDICAL FOUNDATIONINC,CA,E,1132 ALBERNI ST,E PALO ALTO,94303-1010,3,HE,HE,HE,E,0.0
414230,383895453,383895453201712.0,2017,LANE HAITIAN RELIEF,OR,E,4557 KIWANDA ST,FLORENCE,97439-9139,3,HE,HE,HE,E,15678.0
414295,821629913,821629913201906.0,2019,OHIO VALLEY MEDICAL CENTER AUXILIARY INC,CA,E,PO BOX 54690,IRVINE,92619-4690,3,HE,HE,HE,E,23796.0
414374,820765105,820765105201906.0,2019,JOSEPH ROBERT SHAW FOUNDATION INC,DC,E,5117 52ND ST NW,WASHINGTON,20016-4379,3,HE,HE,HE,E,182582.0
414405,752845157,752845157201806.0,2018,HOPKINS COUNTY HEALTH CARE FOUNDATION,TX,E,115 AIRPORT RD,SULPHUR SPGS,75482-2105,3,HE,HE,HE,E,356073.0
414425,61783080,61783080201812.0,2018,SLIDELL MEMORIAL HOSPITAL FOUNDATION,LA,E,1001 GAUSE BLVD,SLIDELL,70458-2939,3,HE,HE,HE,E,0.0
414430,461214808,461214808201802.0,2018,BRIGHTEYES,CA,E,4650 SUNSET BLVD STE M/S 4,LOS ANGELES,,3,HE,HE,HE,E,0.0
414454,541692709,541692709201906.0,2019,DREAM CATCHERS,VA,E,PO BOX 1261,WILLIAMSBURG,23168-9507,3,HE,HE,HE,E,330017.0
414492,454146363,454146363201812.0,2018,FUND FOR PUBLIC HEALTH IN LUCAS COUNTY,OH,E,635 N ERIE ST,TOLEDO,43604-5317,3,HE,HE,HE,E,276.0
414575,550439332,550439332201812.0,2018,CLARKSBURG LEAGUE FOR SERVICE INC,WV,E,PO BOX 35,CLARKSBURG,26302-0035,3,HE,HE,HE,E,52716.0
414644,311397404,311397404201812.0,2018,TRANSPLANT RESOURCE ASSOCIATES,OH,E,1144 E HOME RD STE B,SPRINGFIELD,45503-2797,3,HE,HE,HE,E,0.0
414648,954559789,954559789201902.0,2019,CHILDRENS CHAIN,CA,E,4650 SUNSET BLVD M/S 4,LOS ANGELES,90027-6062,3,HE,HE,HE,E,53109.0
414665,237816031,237816031201812.0,2018,PHILADELPHIA PRESBYTERY HOME WORKERS COMPENSATION TR,PA,E,2000 JOSHUA RD,LAFAYETTE HL,19444-2430,3,HE,HE,HE,E,0.0
414785,811011349,811011349201812.0,2018,VIGOR HEALTH DRIVE INC,GA,E,1700 PARSONS RDG,JOHNS CREEK,30097-7713,3,HE,HE,HE,E,92057.0
414795,300236285,300236285201812.0,2018,WESTERN UPPER PENINSULA HEALTH CARE ACCESS COALITION INC,MI,E,540 DEPOT ST,HANCOCK,,3,HE,HE,HE,E,152519.0
414817,430703645,430703645201808.0,2018,GENERAL BAPTIST NURSING HOME INC,MO,E,17108 US HIGHWAY 62,CAMPBELL,63933-6383,3,HE,HE,HE,E,1978.0
414834,815329698,815329698201812.0,2018,OASIS OF HOPE HEALTHCARE ALLIANCE,GA,E,PO BOX 441024,KENNESAW,30160-9519,3,HE,HE,HE,E,1000.0
414835,274451993,274451993201812.0,2018,WTF-WINNING THE FIGHT,TX,E,PO BOX 271661,FLOWER MOUND,75028-1844,3,HE,HE,HE,E,81654.0
414836,311703819,311703819201812.0,2018,EMERGENCY NURSES ASSOCIATION,IL,E,930 E WOODFIELD RD,SCHAUMBURG,60173-4729,3,HE,HE,HE,E,26953.0
414877,756238992,756238992201805.0,2018,VERGIE BELLE SMALLWOOD TRUST FOR,TX,E,PO BOX 1700,KILGORE,75663-1700,3,HE,HE,HE,E,0.0
414895,956118987,956118987201902.0,2019,ANTELOPE VALLEY GUILD OF CHILDRENS HOSPITAL OF L A,CA,E,4650 SUNSET BLVD M/S 4,LOS ANGELES,90027-6062,3,HE,HE,EH,EH,2366.0
414905,710538904,710538904201906.0,2019,NORTH POPE COUNTY DEVELOPMENT CORP WEBB MEMORIAL CLINIC,AR,E,PO BOX 12,HECTOR,72843-0012,3,HE,HE,HE,E,0.0
415034,866050769,866050769201712.0,2017,TUCSON MEDICAL CENTER AUXILIARY,AZ,E,5301 E GRANT RD,TUCSON,85712-2805,3,HE,HE,HE,E,21404.0
415045,465298615,465298615201712.0,2017,SOS SOLVING ORGAN SHORTAGE INC,TX,E,907 RIO GRANDE ST,AUSTIN,78701-2221,3,HE,HE,HE,E,111369.0
415062,911538852,911538852201906.0,2019,PEACEHEALTH ST JOHN MEDICAL CENTER FOUNDATION,WA,E,1615 DELAWARE,LONGVIEW,98632-2367,3,HE,HE,HE,E,840709.0
415063,813198566,813198566201806.0,2018,EARLY SIGNAL FOUNDATION INC,NY,E,WEWORK 11TH FLOOR 311 W 43RD STREET,NEW YORK,10036-0000,3,HE,HE,HE,E,800902.0
415076,133159734,133159734201812.0,2018,THE CHI RHO FUND INC,MA,E,PO BOX 850153,BRAINTREE,02185-0153,3,HE,HE,HE,E,59898.0
415077,521253494,521253494201812.0,2018,MARY HOUSE INC,DC,E,4303 13TH ST NE,WASHINGTON,20017-3828,3,HE,HE,HE,E,308011.0
415078,464223682,464223682201809.0,2018,DELHI HEALTH CARE FOUNDATION,LA,E,407 CINCINNATI ST,DELHI,71232-3007,3,HE,HE,HE,E,0.0
415119,202189384,202189384201806.0,2018,RIDE FOR WORLD HEALTH,OH,E,PO BOX 8234,COLUMBUS,43201-0234,3,HE,HE,HE,E,16844.0
415121,721221982,721221982201712.0,2017,LAFAYETTE COMMUNITY HEALTH CARE CLINIC,LA,E,200 CORPORATE BLVD STE 103,LAFAYETTE,70508-3870,3,HE,HE,HE,E,0.0
415135,208224309,208224309201712.0,2017,SHERIDAN COUNTY HEALTH PLUS,MT,E,601 JAMES DR,PLENTYWOOD,59254-2154,3,HE,HE,EH,EH,0.0
415148,510605678,510605678201812.0,2018,TAYLOR CREEK HEALTH CARE PROPERTIES INC,KY,E,718 GOODWIN LN,LEITCHFIELD,,3,HE,HE,HE,E,0.0
415151,522389588,522389588201812.0,2018,INSTITUTE FOR OPTIMIZING HEALTH AND HEALTH CARE INC,MA,E,PO BOX 200069,MISSION HILL,02120-0002,3,HE,HE,HE,E,6320.0
415154,833756356,833756356201812.0,2018,STOCKTON SCOTTISH RITE ALMONERS WAREHOUSE INC,CA,E,340 E MARKET ST,STOCKTON,95202-3210,3,HE,HE,HE,E,0.0
415189,237376110,237376110201812.0,2018,MADISON-ROCKINGHAM RESCUE SQUAD INCORPORATED,NC,E,204 E MURPHY ST,MADISON,27025-1922,3,HE,HE,HE,E,128474.0
415210,621170934,621170934201706.0,2017,TENNESSEE DISTRICT 12-O LIONS SIGHT RESTORATIONS,TN,E,PO BOX 471,SIGNAL MTN,37377-0471,3,HE,HE,HE,E,13703.0
415219,161575169,161575169201812.0,2018,CCH HOME CARE & PALLIATIVE SERVICES INC,NY,E,1050 W GENESEE ST,SYRACUSE,13204-2243,3,HE,HE,HE,E,75000.0
415279,273623770,273623770201812.0,2018,DYLAN WITSCHEN FOUNDATION,MN,E,17065 WACO ST NW,ANDOVER,55304-1619,3,HE,HE,HE,E,39836.0
415304,113355949,113355949201712.0,2017,AMERICAN FRIENDS OF HALA,OH,E,3612 SHANNON RD,CLEVELAND,44118-1929,3,HE,HE,HE,E,623034.0
415308,821433185,821433185201812.0,2018,DEVINSTRONG FOUNDATION INC,IN,E,1520 SANDWEDGE CIR,CHESTERTON,46304-9172,3,HE,HE,HE,E,0.0
415322,274176467,274176467201712.0,2017,AFZAL NOOR TRUST FOUNDATION,CA,E,675 SAGEBRUSH ST,IMPERIAL,92251-8921,3,HE,HE,HE,E,15345.0
415335,822784574,822784574201812.0,2018,VETERANS JABEZ FOUNDATION,NY,E,148 LOCUST ST,BUFFALO,14204-1246,3,HE,HE,HE,E,0.0
415391,630763743,630763743201809.0,2018,PICKENS COUNTY HOSPITAL FOUNDATION INC,AL,E,PO BOX 478,CARROLLTON,35447-0478,3,HE,HE,HE,E,4358.0
415397,263010938,263010938201812.0,2018,COMMUNITY INCLUSION SERVICES,AK,E,PO BOX 147,KODIAK,99615-0147,3,HE,HE,HE,E,80.0
415449,432106510,432106510201806.0,2018,EAST AFRICA HEALTH PROJECT,MN,E,1349 MARYLAND AVE E,SAINT PAUL,55106-2811,3,HE,HE,EH,EH,13200.0
415514,630481102,630481102201906.0,2019,HEALTH CARE AUTHORITY OF THE CITY OF ENTERPRISE INC,AL,E,PO BOX 331127,ENTERPRISE,36331-1227,3,HE,HE,HE,E,0.0
415550,237052541,237052541201806.0,2018,CALIFORNIA RURAL INDIAN HEALTH BOARD INC,CA,E,1020 SUNDOWN WAY,ROSEVILLE,95661-4473,3,HE,HE,HE,E,883.0
415628,541883705,541883705201812.0,2018,GROWING HOPE,WV,E,174 WEBBER SPRINGS DR,INWOOD,22039-0151,3,HE,HE,HE,E,22088.0
415701,832661396,832661396201812.0,2018,HEAVENLY CARES PCH 2ND PHASE INC,GA,E,562 ELLES WAY,GRIFFIN,30223-3579,3,HE,HE,EH,EH,55505.0
415705,454135259,454135259201812.0,2018,CHRISTIAN OUTREACH AND WELLNESS MINISTRIES INC,OH,E,3710 EASTERN AVE,CINCINNATI,45226-2103,3,HE,HE,HE,E,47805.0
415716,222521881,222521881201812.0,2018,SMITH INFECTIONS DISEASE FOUNDATION INC,NJ,E,171 OLD CHESTER RD,ESSEX FELLS,,3,HE,HE,HE,E,10100.0
415758,311716973,311716973201808.0,2018,BON SECOURS ST FRANCIS MEDICAL CENTER LLC,VA,E,8580 MAGELLAN PKWY BUILDING IV,RICHMOND,,3,HE,HE,EH,EH,882312.0
415769,591960022,591960022201809.0,2018,JACKSON HOSPITAL FOUNDATION INC,FL,E,4250 HOSPITAL DR,MARIANNA,32446-1917,3,HE,HE,HE,E,66719.0
415772,841318346,841318346201712.0,2017,ROTH-WILLIAMS INTERNATIONAL SOCIETY OF ORTHODONTIST,CA,E,PO BOX 660696,SACRAMENTO,95866-0696,3,HE,HE,HE,E,0.0
415773,351999947,351999947201806.0,2018,ST JOSEPH COUNTY MINORITY HEALTH COALITION,IN,E,2806 LINCOLN WAY W,SOUTH BEND,46628-1942,3,HE,HE,HE,E,528244.0
415783,463809966,463809966201812.0,2018,FORWARD4TOBI FOUNDATION,IL,E,318 HALF DAY RD NO 206,BUFFALO GROVE,60089-6547,3,HE,HE,HE,E,165859.0
415833,203818488,203818488201812.0,2018,KIDS EQUIPMENT NETWORK NFP,IL,E,33 N ADDISON ROAD,ADDISON,60101-3875,3,HE,HE,HE,E,68030.0
415859,200299888,200299888201806.0,2018,MY HOPE CHEST,FL,E,PO BOX 3081,SEMINOLE,33775-3081,3,HE,HE,HE,E,196869.0
415871,204244022,204244022201812.0,2018,INSTITUTE FOR BEHAVIORAL HEALTHCAREIMPROVEMENT,NY,E,18 CLOVE RD,CASTLETON,12033-3036,3,HE,HE,HE,E,3491.0
415895,363345592,363345592201812.0,2018,WASHINGTON HEALTH CARE FOUNDATION,IL,E,101 N VIRGINIA ST STE 150,CRYSTAL LAKE,60014-3426,3,HE,HE,HE,E,1400.0
415937,141338373,141338373201712.0,2017,COLUMBIA MEMORIAL HOSPITAL,NY,E,71 PROSPECT AVE,HUDSON,12534-2907,3,HE,HE,EH,EH,1391731.0
415945,311674981,311674981201812.0,2018,HIGHLAND DISTRICT HOSPITAL PROFESSIONAL SERVICES CORPORATION,OH,E,1275 N HIGH ST,HILLSBORO,45133-8273,3,HE,HE,EH,EH,1300000.0
415948,541843876,541843876201808.0,2018,BON SECOURS-DEPAUL HEALTH FOUNDATION,VA,E,7007 HARBOUR VIEW BLVD STE 108,SUFFOLK,,3,HE,HE,HE,E,574404.0
416002,43580730,43580730201812.0,2018,MASS CHAPTER OF AMERICAN COLLEGE OF HEALTHCARE ADMINISTRATORS INC,MA,E,841 WORCESTER RD STE 328,NATICK,01760-2076,3,HE,HE,HE,E,0.0
416009,710975198,710975198201812.0,2018,KALANIS VIEW,CA,E,PO BOX 451,CLAREMONT,91711-0451,3,HE,HE,HE,E,0.0
416032,721219280,721219280201806.0,2018,CHRISTUS FOUNDATION SHREVEPORT-BOSSIER,TX,E,919 HIDDEN RDG,IRVING,75038-3813,3,HE,HE,HE,E,512424.0
416063,920160074,920160074201712.0,2017,ALASKA NURSES FOUNDATION INC,AK,E,PO BOX 244471,ANCHORAGE,99524-4471,3,HE,HE,HE,E,360.0
416072,421442612,421442612201812.0,2018,HARLEYS N HOTRODS INC,IA,E,4205 WYNNEWOOD DR,CEDAR FALLS,,3,HE,HE,HE,E,4405.0
416074,232045752,232045752201812.0,2018,LEVITTOWN-FAIRLESS HILLS RESCUE SQUAD INC,PA,E,7405 NEW FALLS RD,LEVITTOWN,19055-1008,3,HE,HE,HE,E,516659.0
416089,202880448,202880448201906.0,2019,MICHIGAN UNIVERSITIES COALITION ON HEALTH INC,MI,E,1407 S HARRISON RD STE 250,EAST LANSING,48823-5286,3,HE,HE,HE,E,113100.0
416106,390806268,390806268201805.0,2018,MERCY MEDICAL CENTER OF OSHKOSH INC,WI,E,500 S OAKWOOD RD,OSHKOSH,54904-7944,3,HE,HE,EH,EH,109078.0
416148,820553413,820553413201806.0,2018,LOUISIANA CANCER RESEARCH CENTER OF LSU HEALTH SCIENCES CENTER IN NO,LA,E,1700 TULANE AVE 10TH FLOOR,NEW ORLEANS,70112-2244,3,HE,HE,HE,E,14251074.0
416173,475067918,475067918201712.0,2017,MAINSTREAM INTEGRATIVE WELLNESS INC,NY,E,PO BOX 1687,RIVERHEAD,,3,HE,HE,HE,E,0.0
416219,271247813,271247813201806.0,2018,COMMUNITY MEMORIAL HOSPITAL FOUNDATION,NE,E,1579 MIDLAND ST,SYRACUSE,68446-9732,3,HE,HE,HE,E,584659.0
416220,113519417,113519417201812.0,2018,WYCKOFF HEIGHTS MEDICAL SERVICES P C,NY,E,C/O WHMC 374 STOCKHOLM STREET,BROOKLYN,11237-4434,3,HE,HE,HE,E,0.0
416252,521936403,521936403201709.0,2017,SUMMIT HEALTH INSTITUTE FOR RESEARCH AND EDUCATION,DC,E,1629 K ST NW STE 300,WASHINGTON,20006-1631,3,HE,HE,HE,E,424026.0
416282,383861436,383861436201712.0,2017,NORTH CENTRAL FLORIDA HEALTH CARE COALITION INC,FL,E,100 FESTIVAL PARK AVE,JACKSONVILLE,32202-1309,3,HE,HE,HE,E,111507.0
416283,954531663,954531663201812.0,2018,GLOBAL DENTAL ALLIANCE,CA,E,1551 W REDONDO BEACH BLVD STE 101,GARDENA,90247-3236,3,HE,HE,HE,E,121525.0
416314,274159194,274159194201903.0,2019,INSURE THE UNINSURED PROJECT,CA,E,1107 9TH ST STE 1025,SACRAMENTO,95814-3688,3,HE,HE,HE,E,894050.0
416364,461871620,461871620201812.0,2018,NOONAN SYNDROME FOUNDATION,CT,E,222 MAIN ST,FARMINGTON,06032-3623,3,HE,HE,HE,E,67340.0
416395,953555043,953555043201806.0,2018,BAKERSFIELD MEMORIAL HOSPITAL FOUNDATION,CA,E,PO BOX 2401,BAKERSFIELD,93303-2401,3,HE,HE,HE,E,2007064.0
416414,521106830,521106830201812.0,2018,ROCKBURN INSTITUTE INC,MD,E,6581 BELMONT WOODS RD,ELKRIDGE,21075-5202,3,HE,HE,HE,E,234000.0
416423,820381993,820381993201904.0,2019,SAINT ALPHONSUS NAMPA AUXILIARY INC,ID,E,4300 E FLAMINGO AVE,NAMPA,83687-3138,3,HE,HE,HE,E,0.0
416430,262293084,262293084201812.0,2018,SOUTHERN SUDAN HEALTH CARE ORGANIZATION,MI,E,PO BOX 289,OKEMOS,48805-0289,3,HE,HE,HE,E,51279.0
416448,812619137,812619137201712.0,2017,ENHANCING SKILLS FOR LIFE,TX,E,16111 PARK CENTER DR,HOUSTON,77059-4083,3,HE,HE,HE,E,225.0
416450,710715998,710715998201906.0,2019,1ST CHOICE HEALTHCARE INC,AR,E,1001 N MISSOURI AVE,CORNING,72422-7011,3,HE,HE,HE,E,4672924.0
416532,930815609,930815609201812.0,2018,SECTION ON PERINATAL PEDIATRICS OF DIST VIII-AMER ACADEMY PEDIATRICS,WA,E,1846 N 54TH ST,SEATTLE,98103-6122,3,HE,HE,HE,E,74264.0
416553,850469089,850469089201812.0,2018,HEART HOSPITAL OF NEW MEXICO FOUNDATION,NM,E,8508 ASHTON PL NE,ALBUQUERQUE,,3,HE,HE,HE,E,178158.0
416604,204606776,204606776201812.0,2018,REGENERATIVE MEDICINE ORGANIZATION,NV,E,9501 ROYAL WINDSOR AVE,LAS VEGAS,89149-0167,3,HE,HE,HE,E,0.0
