,EIN,NCCSKEY,FISYR,NAME,STATE,NTEE1,ADDRESS,CITY,ZIP,SUBSECCD,NTMAJ5,NTMAJ10,NTMAJ12,MAJGRPB,CONT
423418,134206802,134206802201806.0,2018,IFLOSS COALITION,IL,E,2833 SOUTH GRAND AVE E,SPRINGFIELD,62703-2175,3,HE,HE,HE,E,10734.0
423485,136628436,136628436201802.0,2018,VOLUNTEER HEART RESUSCITATION UNIT AND AMBULANCE CORPS OF STATEN ISLA,NY,E,PO BOX 60252,STATEN ISLAND,10306-0252,3,HE,HE,HE,E,8675.0
423516,141664911,141664911201812.0,2018,RICHMONDVILLE VOLUNTEER EMERGENCY SQUAD INC,NY,E,PO BOX 11,RICHMONDVILLE,12149-0011,3,HE,HE,HE,E,9602.0
423567,141883500,141883500201812.0,2018,HANNIBAL CLINIC HEALTH SERVICES,MO,E,PO BOX 311,HANNIBAL,63401-0311,3,HE,HE,HE,E,4135.0
423589,141979983,141979983201812.0,2018,HANNIBAL FREE CLINIC INC,MO,E,160 PROGRESS RD,HANNIBAL,63401-6630,3,HE,HE,HE,E,101428.0
423600,146029986,146029986201802.0,2018,FORT EDWARD RESCUE SQUAD INC,NY,E,PO BOX 226,FORT EDWARD,12828-0226,3,HE,HE,HE,E,19806.0
423604,146045497,146045497201712.0,2017,CLAUSSON-RAUGHT COMMUNITY RESCUE SQUAD INC,NY,E,283 MOUNTAIN VIEW RD,COPAKE,12516-1201,3,HE,HE,HE,E,490630.0
423615,150549310,150549310201812.0,2018,FINGER LAKES HEALTH FOUNDATION INC,NY,E,196 NORTH ST,GENEVA,14456-1651,3,HE,HE,HE,E,576723.0
423618,160743032,160743032201812.0,2018,GENEVA GENERAL HOSPITAL INC,NY,E,196 NORTH ST,GENEVA,14456-1651,3,HE,HE,EH,EH,652124.0
423621,160743192,160743192201812.0,2018,SOLDIERS & SAILORS MEMORIAL,NY,E,418 N MAIN STREET,PENN YAN,14527-1070,3,HE,HE,EH,EH,1209968.0
423630,160923564,160923564201803.0,2018,CATTARAUGUS AREA AMBULANCE SERVICE INC,NY,E,PO BOX 44,CATTARAUGUS,14719-0044,3,HE,HE,HE,E,26155.0
423632,160957268,160957268201812.0,2018,GENEVA NURSING HOME INC,NY,E,LOCAL,GENEVA,14456-1651,3,HE,HE,HE,E,73579.0
423683,161361231,161361231201812.0,2018,EDEN EMERGENCY SQUAD INC,NY,E,2795 CHURCH STREET,EDEN,14057-1280,3,HE,HE,HE,E,84697.0
423699,161449543,161449543201812.0,2018,GENEVA NURSING HOME II INC,NY,E,64 MASON ST,GENEVA,14456-0000,3,HE,HE,HE,E,121314.0
423721,161514684,161514684201907.0,2019,HEALTHY COMMUNITY ALLIANCE INC,NY,E,1 SCHOOL STREET,GOWANDA,14070-1133,3,HE,HE,HE,E,1648860.0
423861,200404438,200404438201906.0,2019,HEALTHY CAROLINIANS OF STOKES,NC,E,PO BOX 2071,KING,27021-2071,3,HE,HE,HE,E,0.0
423923,200895794,200895794201812.0,2018,NEW EVERY MORNING,MO,E,PO BOX 11014,SPRINGFIELD,65808-1014,3,HE,HE,HE,E,534.0
423925,200902286,200902286201806.0,2018,CENTER FOR CLOSING THE HEALTH GAP IN GREATER CINCINNATI,OH,E,3120 BURNET AVE STE 201,CINCINNATI,45229-3091,3,HE,HE,EH,EH,869776.0
423941,201020941,201020941201806.0,2018,HEALTHREACH COMMUNITY CLINIC,NC,E,400 E STATESVILLE AVE STE 300,MOORESVILLE,28115-2588,3,HE,HE,HE,E,167877.0
423960,201085300,201085300201809.0,2018,TITUS REGIONAL MEDICAL FOUNDATION INC,TX,E,2001 N JEFFERSON,MOUNT PLEASANT,75455-2338,3,HE,HE,HE,E,62333.0
424007,201354506,201354506201812.0,2018,TRUE COMFORT CARE HOME INC,GA,E,1155 HELICAN SPRINGS RD,ATHENS,30601-4162,3,HE,HE,HE,E,0.0
424015,201399331,201399331201806.0,2018,MANHATTAN-STATEN ISLAND AREA HEALTH EDUCATION CENTER INC,NY,E,8 W 126TH ST 3RD FLOOR,NEW YORK,10027-3811,3,HE,HE,EH,EH,333299.0
424056,201658253,201658253201808.0,2018,RYAN WOLFE KOSSAR FOUNDATION INC,NJ,E,ONE MEADOWLANDS PLAZA,EAST RUTHERFORD,07073-2150,3,HE,HE,HE,E,0.0
424128,202191636,202191636201806.0,2018,FALLON COUNTY AMBULANCE SERVICE INC,MT,E,PO BOX 638,BAKER,59313-0638,3,HE,HE,HE,E,0.0
424134,202268143,202268143201906.0,2019,OBI FOUNDATION FOR BIOESTHETICS DENTISTRY,MO,E,126 W MAIN ST,UNION,63084-1363,3,HE,HE,HE,E,51606.0
424199,202704843,202704843201812.0,2018,ASHFORD AMBULANCE AND RESCUE,AL,E,305 MIDLAND ST,ASHFORD,36312-0000,3,HE,HE,HE,E,0.0
424224,202824933,202824933201806.0,2018,MISSION LEXINGTON INC,KY,E,230 S MARTIN LUTHER KING BLVD,LEXINGTON,40508-2603,3,HE,HE,HE,E,403984.0
424245,202944028,202944028201905.0,2019,NATIONAL FABRY DISEASE FOUNDATION,DC,E,4301 CONNECTICUT AVE NW STE 404,WASHINGTON,20008-2369,3,HE,HE,HE,E,394250.0
424314,203308977,203308977201807.0,2018,THE PARKER MIRACLE HOUSE FOUNDATION INC,SC,E,1270 BOARDWALK,SUMTER,29150-1764,3,HE,HE,HE,E,11577.0
424326,203389575,203389575201806.0,2018,COMMUNITY ART TECHNOLOGY HEALTH & EDUCATION CENTER INC,WI,E,125 E STATE ST,BURLINGTON,53105-1915,3,HE,HE,EH,EH,36766.0
424363,203559932,203559932201806.0,2018,WISCONSIN CENTER FOR NURSING INC,WI,E,1921 E HARTFORD AVE,MILWAUKEE,53211-3060,3,HE,HE,HE,E,211570.0
424371,203592795,203592795201809.0,2018,SJH COMMUNITY HEALTH FOUNDATION,VA,E,1 HEALTH CIR,LEXINGTON,24450-2448,3,HE,HE,HE,E,0.0
424385,203673494,203673494201906.0,2019,RICHMOND COUNTY HEALTHY CAROLINIANS PARTNERSHIP,NC,E,127 CAROLINE ST,ROCKINGHAM,28379-3567,3,HE,HE,EH,EH,129400.0
424395,203767411,203767411201812.0,2018,HAITI HEALTH MINISTRIES INC,KS,E,PO BOX 175,GIRARD,66743-0175,3,HE,HE,HE,E,238886.0
424402,203818488,203818488201812.0,2018,KIDS EQUIPMENT NETWORK NFP,IL,E,33 N ADDISON ROAD,ADDISON,60101-3875,3,HE,HE,HE,E,68030.0
424411,203860971,203860971201806.0,2018,FAMILY SUPPORT ORGANIZATION OFHUNTERDON SOMERSET & WARREN COUNTIE,NJ,E,315 W WASHINGTON AVE STE 3,WASHINGTON,07882-2190,3,HE,HE,HE,E,758631.0
424412,203863669,203863669201812.0,2018,HOPE FOR WEST AFRICA FOUNDATION INC,MD,E,8 ENGLEWOOD RD,BALTIMORE,21210-1920,3,HE,HE,HE,E,117182.0
424452,204095776,204095776201806.0,2018,FLOYD VALLEY HOSPITAL FOUNDATION,IA,E,714 LINCOLN ST NE,LE MARS,51031-3314,3,HE,HE,HE,E,91367.0
424459,204183751,204183751201909.0,2019,STEELE MEMORIAL AUXILIARY,ID,E,203 S DAISY ST,SALMON,83467-4709,3,HE,HE,HE,E,101.0
424496,204446533,204446533201812.0,2018,NATIONAL PUBLIC SAFETY SOLUTIONSINC,MA,E,PO BOX 387,BILLERICA,01821-0387,3,HE,HE,HE,E,16769.0
424565,204915327,204915327201806.0,2018,BRAVE BEGINNINGS INC,NJ,E,6 DARTMOUTH CT,TINTON FALLS,07724-9756,3,HE,HE,HE,E,32586.0
424606,205134324,205134324201807.0,2018,PERRY WELLNESS CENTER INCORPORATED,GA,E,302 E FURLOW ST,AMERICUS,31709-4031,3,HE,HE,HE,E,2883263.0
424639,205326650,205326650201906.0,2019,HEALTHY HOMES COALITION OF WESTMICHIGAN,MI,E,1545 BUCHANAN AVE SW STE 2,GRAND RAPIDS,49507-1650,3,HE,HE,HE,E,302184.0
424646,205408605,205408605201806.0,2018,NEBRASKA COALITION PATIENT SAFETY,NE,E,986055 NEBRASKA MEDICAL CTR,OMAHA,68198-6055,3,HE,HE,HE,E,45000.0
424669,205521741,205521741201803.0,2018,SOUTHERN ILLINOIS MEDICAL SERVICES NFP,IL,E,PO BOX 3988,CARBONDALE,62902-3988,3,HE,HE,HE,E,0.0
424729,205850271,205850271201812.0,2018,INSTITUTE OF ADDICTION MEDICINE INC,PA,E,1000 GERMANTOWN PIKE H-2,PLYMOUTH MEETING,19462-2488,3,HE,HE,HE,E,0.0
424766,208065139,208065139201812.0,2018,PRIME HEALTHCARE FOUNDATION INC,CA,E,3480 E GUASTI RD,ONTARIO,91761-7684,3,HE,HE,HE,E,2757969.0
424769,208074952,208074952201812.0,2018,HEALTHFRIENDS INC,NY,E,1119 ELM ST,UTICA,13501-3907,3,HE,HE,HE,E,66186.0
424781,208157759,208157759201906.0,2019,PEACHSTATE INFORMATION NETWORK INC,GA,E,175 EMERY HIGHWAY,MACON,31217-3692,3,HE,HE,HE,E,0.0
424803,208325570,208325570201806.0,2018,MORGRIDGE INSTITUTE FOR RESEARCHINC,WI,E,330 N ORCHARD ST,MADISON,53715-1119,3,HE,HE,EH,EH,353519038.0
424847,208649460,208649460201812.0,2018,THE SINO-AMERICAN BRIDGE FOR EDUCATION AND HEALTH INC,MA,E,C/O MATTHEW BRUCE 59 NORTH MAIN ST,MIDDLEBORO,02346-0000,3,HE,HE,HE,E,500.0
424861,208737046,208737046201906.0,2019,WUNDERBAR INC,TX,E,PO BOX 311059,NEW BRAUNFELS,78131-1059,3,HE,HE,HE,E,1392.0
424883,208879300,208879300201806.0,2018,INTEGRATED HEALTH SERVICES INC,CT,E,763 BURNSIDE AVE,EAST HARTFORD,06108-2791,3,HE,HE,HE,E,149458.0
424967,222234714,222234714201812.0,2018,AVALON RESCUE SQUAD INC,NJ,E,3100 DUNE DR,AVALON,08202-1706,3,HE,HE,HE,E,86442.0
424974,222281898,222281898201806.0,2018,DELRAN EMERGENCY SQUAD,NJ,E,900 S CHESTER AVE,DELRAN,08075-1234,3,HE,HE,HE,E,105405.0
425009,222482619,222482619201808.0,2018,BRIGHTON VOLUNTEER AMBULANCE INC,NY,E,1551 WINTON RD S,ROCHESTER,14618-3909,3,HE,HE,HE,E,573489.0
425035,222537182,222537182201906.0,2019,MONROE-LIVINGSTON REGIONAL EMERGENCY SERVICES COUNCIL,NY,E,601 ELMWOOD AVE BOX 655,ROCHESTER,14642-0001,3,HE,HE,HE,E,27187.0
425073,222677959,222677959201812.0,2018,OLD LYME SOUTH END VOLUNTEER AMBULANCE ASSOCIATIN INC,CT,E,PO BOX 911,OLD LYME,06371-0911,3,HE,HE,HE,E,31379.0
425093,222757306,222757306201904.0,2019,THE STAMFORD EMERGENCY MEDICAL SERVICES INC,CT,E,684 LONG RIDGE RD,STAMFORD,06902-1225,3,HE,HE,HE,E,174417.0
425125,222932229,222932229201806.0,2018,LITCHFIELD COUNTY DISPATCH INC,CT,E,111 WATER ST,TORRINGTON,06790-5321,3,HE,HE,HE,E,1160545.0
425152,223025058,223025058201812.0,2018,THE NURSING ECONOMICS FONDATION INC,NJ,E,PO BOX 56,PITMAN,08071-0056,3,HE,HE,HE,E,35050.0
425159,223061156,223061156201906.0,2019,BI-STATE PRIMARY CARE ASSOC INC,NH,E,525 CLINTON ST,BOW,03304-4609,3,HE,HE,HE,E,3980475.0
425171,223097062,223097062201812.0,2018,FREEHOLD FIRST AID & EMERGENCY SQUAD INC,NJ,E,18 SPRING ST,FREEHOLD,07728-1829,3,HE,HE,HE,E,107816.0
425184,223125393,223125393201812.0,2018,NE REGISTRY INC,NJ,E,239 FREEWAY DR E,EAST ORANGE,07018-3847,3,HE,HE,HE,E,149821.0
425206,223209406,223209406201809.0,2018,FRANKLIN COMMUNITY HEALTH NETWORK,ME,E,111 FRANKLIN HEALTH CMNS,FARMINGTON,04938-6144,3,HE,HE,HE,E,12080.0
425254,223380375,223380375201812.0,2018,ATLANTIC HEALTH SYSTEM INC,NJ,E,475 SOUTH ST ACCTG 920,MORRISTOWN,07960-0000,3,HE,HE,EH,EH,0.0
425265,223412315,223412315201812.0,2018,HOLY NAME HOME CARE CORP,NJ,E,718 TEANECK RD,TEANECK,07666-4245,3,HE,HE,HE,E,0.0
425268,223420314,223420314201812.0,2018,ROBERT WOOD JOHNSON HEALTH NETWORK INC,NJ,E,1 ROBERT WOOD JOHNSON PL,NEW BRUNSWICK,08901-1928,3,HE,HE,EH,EH,0.0
425332,223685234,223685234201812.0,2018,CARE FOUNDATION INC,FL,E,2301 NE SAVANNAH RD,JENSEN BEACH,34957-5428,3,HE,HE,HE,E,4740.0
425337,223715122,223715122201806.0,2018,MEADOW LAKES FORUM INC,NJ,E,300 MEADOW LKS,HIGHTSTOWN,08520-4804,3,HE,HE,HE,E,106841.0
425359,223838624,223838624201812.0,2018,NIGERIAN HEALTH CARE FOUNDATION,NJ,E,17 ACADEMY ST STE 903,NEWARK,07102-2920,3,HE,HE,HE,E,9814.0
425403,226085930,226085930201806.0,2018,WOMEN OF SMOKE RISE,NJ,E,9 PERIMETER RD,KINNELON,07405-2417,3,HE,HE,HE,E,4981.0
425421,231365369,231365369201806.0,2018,SCHREIBER CENTER FOR PEDIATRIC DEVELOPMENT,PA,E,625 COMMUNITY WAY,LANCASTER,17603-2301,3,HE,HE,HE,E,1519853.0
425436,231637191,231637191201806.0,2018,CROZER-CHESTER MEDICAL CENTER,PA,E,200 E STATE ST STE 304,MEDIA,19063-3434,3,HE,HE,EH,EH,0.0
425447,231731034,231731034201806.0,2018,HOSPITAL CENTRAL SERVICES INC,PA,E,2171 28TH ST SW,ALLENTOWN,18103-7073,3,HE,HE,HE,E,50125.0
425448,231731796,231731796201806.0,2018,HCSC BLOOD CENTER,PA,E,2171 28TH ST SW,ALLENTOWN,18103-7073,3,HE,HE,HE,E,451537.0
425479,232051143,232051143201806.0,2018,CONGRESO DE LATINOS UNIDOS INC,PA,E,216 W SOMERSET ST,PHILADELPHIA,19133-3534,3,HE,HE,HE,E,15346323.0
425496,232152039,232152039201806.0,2018,THE HEALTH CARE IMPROVEMENT FOUNDATION INC,PA,E,1801 MARKET ST STE 710,PHILADELPHIA,19103-1639,3,HE,HE,HE,E,2052775.0
425503,232181831,232181831201908.0,2019,LEOLA AMBULANCE ASSOCIATION,PA,E,101 E FRANKLIN ST,NEW HOLLAND,17557-1618,3,HE,HE,HE,E,192123.0
425517,232266667,232266667201806.0,2018,SENIOR SERVICES MANAGEMENT GROUP INC,PA,E,600 SWARTHMORE AVE,FOLSOM,19033-1719,3,HE,HE,HE,E,1067157.0
425549,232516451,232516451201806.0,2018,POCONO HEALTH FOUNDATION,PA,E,206 E BROWN ST,E STROUDSBURG,18301-3006,3,HE,HE,HE,E,1108067.0
425570,232610538,232610538201806.0,2018,NORTH PHILADELPHIA HEALTH SYSTEM,PA,E,1524 W GIRARD AVE,PHILADELPHIA,19130-1613,3,HE,HE,EH,EH,471035.0
425584,232662827,232662827201806.0,2018,JENNS HOUSE INC,PA,E,1011 OLDSTONE RD,ALLENTOWN,18103-4684,3,HE,HE,HE,E,134321.0
425651,232935890,232935890201806.0,2018,FRONTLINE HEALTHCARE WORKERS SAFETY FOUNDATION LTD,TX,E,3000 S HULEN ST STE 124 # 191,FORT WORTH,76109-1934,3,HE,HE,HE,E,0.0
425690,233069446,233069446201812.0,2018,PENNSYLVANIA ASSOCIATION OF NURSE ASSESSMENT COORDINATORS,PA,E,PO BOX 3116,YORK,17402-0116,3,HE,HE,HE,E,10091.0
425697,233084670,233084670201806.0,2018,CB CARES EDUCATIONAL FOUNDATION,PA,E,252 W SWAMP RD STE 5,DOYLESTOWN,18901-2465,3,HE,HE,HE,E,193394.0
425704,236026108,236026108201806.0,2018,THE FRIENDS OF READING HOSPITAL,PA,E,PO BOX 16052,READING,19612-6052,3,HE,HE,HE,E,256190.0
425707,236266685,236266685201806.0,2018,BOYERTOWN LIONS COMMUNITY AMBULANCE SERVICE INC,PA,E,2 E 2ND ST,BOYERTOWN,19512-1541,3,HE,HE,HE,E,111376.0
425717,236422908,236422908201908.0,2019,MUHLENBERG AREA AMBULANCE ASSOCIATION INCORPORATED,PA,E,835 E BELLEVUE AVE,LAURELDALE,19605-1701,3,HE,HE,HE,E,177761.0
425774,237034732,237034732201812.0,2018,FAMILIES PLANNING ASSOCIATION OF PUERTO RICO,PR,E,PO BOX 192379,SAN JUAN,00919-2379,3,HE,HE,HE,E,2175949.0
425779,237036745,237036745201806.0,2018,LOS ANGELES COUNTY USC MEDICAL CENTER AUXILIARY,CA,E,1200 N STATE ST RM 1900,LOS ANGELES,90089-1001,3,HE,HE,HE,E,617254.0
425799,237052541,237052541201806.0,2018,CALIFORNIA RURAL INDIAN HEALTH BOARD INC,CA,E,1020 SUNDOWN WAY,ROSEVILLE,95661-4473,3,HE,HE,HE,E,883.0
425805,237059279,237059279201806.0,2018,ALPHA OMEGA FOUNDATION INC,MD,E,50 W EDMONSTON DR STE 206,ROCKVILLE,20852-1289,3,HE,HE,HE,E,37915.0
425855,237091071,237091071201806.0,2018,SHADYSIDE HOSPITAL AUXILIARY,PA,E,600 GRANT STREET 58TH FLOOR,PITTSBURGH,15219-2739,3,HE,HE,HE,E,65.0
425887,237102822,237102822201812.0,2018,HERITAGE VILLAGE AMBULANCE ASSOCIATION INC,CT,E,PO BOX 2045,SOUTHBURY,06488-5045,3,HE,HE,HE,E,65868.0
425889,237103850,237103850201806.0,2018,HEALTH OFFICERS ASSOCIATION OF CALIFORNIA,CA,E,1100 11TH STREET,SACRAMENTO,95814-3814,3,HE,HE,HE,E,350422.0
425894,237107812,237107812201804.0,2018,NORTH STONINGTON AMBULANCE ASSOC INC,CT,E,25 ROCKY HOLLOW RD,N STONINGTON,06359-1635,3,HE,HE,HE,E,306642.0
425927,237133647,237133647201806.0,2018,UPPER PERKIOMEN VALLEY AMBULANCE ASSOCIATION,PA,E,2199 E BUCK RD,PENNSBURG,18073-1214,3,HE,HE,HE,E,64266.0
425931,237134380,237134380201806.0,2018,ESSEX RESCUE INC,VT,E,1 EDUCATIONAL DR,ESSEX JCT,05452-3172,3,HE,HE,HE,E,125450.0
425963,237162972,237162972201806.0,2018,COMBINED HEALTH AGENCIES DRIVE INC,NE,E,212 S 74TH ST STE 205,OMAHA,68114-4615,3,HE,HE,HE,E,1816689.0
425973,237171665,237171665201807.0,2018,BLAIRSTOWN AMBULANCE CORPS INC,NJ,E,PO BOX 389,BLAIRSTOWN,07825-0389,3,HE,HE,HE,E,145939.0
426041,237237381,237237381201809.0,2018,ARKANSAS FOUNDATION FOR MEDICAL CARE INC,AR,E,PO BOX 180001,FORT SMITH,72918-0001,3,HE,HE,HE,E,23399932.0
426061,237259899,237259899201706.0,2017,INTEGRAL DE LOIZA CONCILIODE SALUD,PR,E,PO BOX 509,LOIZA,00772-0509,3,HE,HE,HE,E,5312974.0
426076,237273511,237273511201806.0,2018,EDGECOMBE COUNTY RESCUE SQUAD,NC,E,501 OFFICE ST,TARBORO,27886-4644,3,HE,HE,HE,E,1224669.0
426091,237289674,237289674201806.0,2018,FRIENDS OF THE ROCHESTER PSYCHIATRIC CENTER INC,NY,E,1005 HARVARD ST,ROCHESTER,14610-1713,3,HE,HE,HE,E,6919.0
426101,237297831,237297831201806.0,2018,OVERLAKE HOSPITAL AUXILIARIES,WA,E,1035 116TH AVE NE,BELLEVUE,98004-4604,3,HE,HE,HE,E,109153.0
426105,237301691,237301691201812.0,2018,HILL 2000,MO,E,1935 MARCONI AVE,SAINT LOUIS,63110-3037,3,HE,HE,HE,E,0.0
426116,237310126,237310126201806.0,2018,BELINGTON COMMUNITY MEDICAL SERVICES ASSOCIATION,WV,E,70 N STURMER ST,BELINGTON,26250-7403,3,HE,HE,HE,E,1576671.0
426117,237310850,237310850201806.0,2018,KALAMAZOO LIVING ENDOWMENT FUND INC,MI,E,PO BOX 2662,KALAMAZOO,49003-2662,3,HE,HE,HE,E,0.0
426128,237324298,237324298201805.0,2018,NEW FLORENCE NURSING HOME INC,MO,E,1001 CRAIG RD STE 200,SAINT LOUIS,63146-6202,3,HE,HE,HE,E,0.0
426135,237334649,237334649201805.0,2018,DONALD MC FEE MEMORIAL AMBULANCE SERVICE INC,NY,E,PO BOX 115,MEXICO,13114-0115,3,HE,HE,HE,E,11994.0
426202,237386893,237386893201812.0,2018,SCALP LEVEL-PAINT VOL FIRE AMBULANCE CO,PA,E,807 MAIN ST,WINDBER,15963-2625,3,HE,HE,HE,E,223391.0
426229,237410284,237410284201812.0,2018,LOWER VALLEY AMBULANCE SERVICE,PA,E,1331 FREEPORT ROAD PO BOX 13 SUITE,CHESWICK,15024-1233,3,HE,HE,HE,E,164225.0
426241,237418021,237418021201806.0,2018,ORLEANS-ESSEX VNA & HOSPICE INC,VT,E,46 LAKEMONT RD,NEWPORT,05855-9690,3,HE,HE,HE,E,161214.0
426261,237431665,237431665201712.0,2017,AMERICAN INDUSTRIAL HYGIENE ASSOCIATION MID AMERICA,MO,E,1701 NE 3RD ST,BLUE SPRINGS,64014-1903,3,HE,HE,HE,E,0.0
426286,237451988,237451988201906.0,2019,COURTLAND VOLUNTEER RESCUE SQUAD INC,VA,E,PO BOX 439,COURTLAND,23837-0439,3,HE,HE,HE,E,111535.0
426300,240795505,240795505201806.0,2018,WYOMING VALLEY HEALTH & EDUCATION FOUNDATION,PA,E,190 LATHROP ST,KINGSTON,18704-5318,3,HE,HE,EH,EH,317565.0
426310,251008110,251008110201804.0,2018,CENTERVILLE CLINICS INC,PA,E,1070 OLD NATIONAL PIKE,FREDERICKTOWN,15333-2114,3,HE,HE,HE,E,6301146.0
426323,251222869,251222869201805.0,2018,VALLEY AMBULANCE AUTHORITY,PA,E,3550 UNIVERSITY BLVD,CORAOPOLIS,15108-2533,3,HE,HE,HE,E,64653.0
426328,251289421,251289421201812.0,2018,MCKEESPORT HOSPITAL JUNIOR COMMITTEE,PA,E,1500 FIFTH AVE,MCKEESPORT,15132-2422,3,HE,HE,HE,E,7200.0
426329,251298231,251298231201806.0,2018,JEFFERSON HILLS AREA AMBULANCE ASSOCIATION,PA,E,2121 CENTURY DR,JEFFERSON HLS,15025-3627,3,HE,HE,HE,E,319123.0
426349,251381800,251381800201808.0,2018,PRIMARY HEALTH NETWORK,PA,E,PO BOX 716,SHARON,16146-0716,3,HE,HE,HE,E,10845642.0
426436,251792660,251792660201812.0,2018,NEW GALILEE EMERGENCY MEDICAL SERVICES INC,PA,E,PO BOX 259,NEW GALILEE,16141-0259,3,HE,HE,HE,E,26187.0
426441,251828225,251828225201812.0,2018,PORT MATILDA EMERGECY MEDICAL SERVICE,PA,E,402 S HIGH ST,PORT MATILDA,16870-1118,3,HE,HE,HE,E,0.0
426455,251899661,251899661201812.0,2018,NEW BLOOMFIELD EMS,PA,E,PO BOX 313,NEW BLOOMFLD,17068-0313,3,HE,HE,HE,E,31647.0
426463,256056795,256056795201806.0,2018,WOMENS COMMITTEE WESTERN PENN HOSPITAL FORMERLY JR COMMITTEE,PA,E,4800 FRIENDSHIP AVE,PITTSBURGH,15224-1722,3,HE,HE,HE,E,0.0
426467,256191026,256191026201805.0,2018,QUAKER VALLEY AMBULANCE AUTHORITY,PA,E,3550 UNIVERSITY BLVD,MOON TOWNSHIP,15108-2533,3,HE,HE,HE,E,145535.0
426480,260064343,260064343201806.0,2018,LIONS CLINIC OF TEXAS INC,TX,E,PO BOX 703461,DALLAS,75370-3461,3,HE,HE,HE,E,107509.0
426487,260086305,260086305201806.0,2018,INJURED MARINE SEMPER FI FUND,CA,E,PO BOX 555193,CMP PENDLETON,92055-5193,3,HE,HE,HE,E,40163191.0
426563,260531116,260531116201806.0,2018,EMPOWERING COMMUNITY HEALTHCARE OUTREACH,TN,E,1350 CONCOURSE AVE STE 142,MEMPHIS,38104-2020,3,HE,HE,HE,E,615000.0
426568,260582374,260582374201812.0,2018,ARCHVIEW HEALTH SUPPORT INC,IL,E,5900 BOND AVE,CENTREVILLE,62207-2326,3,HE,HE,HE,E,0.0
426596,260754486,260754486201812.0,2018,YORK COUNTY FREE CLINIC INC,SC,E,410 OAKLAND AVE,ROCK HILL,29730-3530,3,HE,HE,HE,E,336308.0
426602,260794602,260794602201803.0,2018,WESTERN HORIZONS LIVING CENTERS,ND,E,1000 HIGHWAY 12,HETTINGER,58639-7530,3,HE,HE,HE,E,37192.0
426603,260810185,260810185201901.0,2019,WIDE OPEN HUMANITARIAN INC,OR,E,11820 SW KING JAMES PL STE 40,TIGARD,97224-2481,3,HE,HE,HE,E,32600.0
426669,261296369,261296369201809.0,2018,EMERGENCY SERVICES FOUNDATION OF TEXAS INC,TX,E,PO BOX 134,BOYS RANCH,79010-0134,3,HE,HE,HE,E,70172.0
426722,261503592,261503592201806.0,2018,SOUTHWESTERN FOUNDATION,IN,E,415 MULBERRY ST,EVANSVILLE,47713-1230,3,HE,HE,HE,E,26099.0
426723,261503650,261503650201806.0,2018,SOUTHWESTERN HEALTHCARE INC,IN,E,415 MULBERRY ST,EVANSVILLE,47713-1230,3,HE,HE,EH,EH,100.0
426770,261789292,261789292201906.0,2019,HEALTH ALLIANCE FOR THE UNINSURED INC,OK,E,3000 UNITED FOUNDERS BLVD,OKLAHOMA CITY,73112-3913,3,HE,HE,HE,E,3700121.0
426828,262236406,262236406201812.0,2018,BLACK CANYON COMMUNITY HEALTH CENTER,AZ,E,PO BOX 1958,BLACK CYN CTY,85324-1958,3,HE,HE,HE,E,0.0
426856,262471687,262471687201812.0,2018,HEALTH AND ED 4 NEPAL INC,CO,E,3548 COLUMBIA DR,LONGMONT,80503-2116,3,HE,HE,HE,E,75670.0
426870,262527712,262527712201712.0,2017,MILLERSTOWN AMBULANCE LEAGUE,PA,E,PO BOX 34,MILLERSTOWN,17062-0034,3,HE,HE,HE,E,11823.0
426908,262703521,262703521201812.0,2018,US PAIN FOUNDATION INC,CT,E,15 N MAIN ST STE 100,WEST HARTFORD,06107-1957,3,HE,HE,HE,E,1805173.0
427046,263424681,263424681201806.0,2018,ARKANSAS RURAL HEALTH PARTNERSHIP,AR,E,1969 LAKEHALL RD,LAKE VILLAGE,71653-6106,3,HE,HE,HE,E,1496046.0
427076,263543605,263543605201806.0,2018,TWINEPIDEMIC INC,AZ,E,2817 E LUDLOW DR,PHOENIX,85032-5665,3,HE,HE,HE,E,8050.0
427103,263659897,263659897201804.0,2018,COLORADO COMMUNITY CLINIC INC,CO,E,PO BOX 26566,COLORADO SPGS,80909-2828,3,HE,HE,HE,E,17500.0
427104,263668577,263668577201812.0,2018,PATIENT SAFETY ORGANIZATION OF FLORIDA INC,FL,E,306 E COLLEGE AVE,TALLAHASSEE,32301-1522,3,HE,HE,HE,E,0.0
427133,263765332,263765332201812.0,2018,FLH MEDICAL PC,NY,E,196 NORTH ST,GENEVA,14456-1651,3,HE,HE,HE,E,144249.0
427172,263944281,263944281201812.0,2018,TRUTH ABOUT NURSING INC,MD,E,203 CHURCHWARDENS RD,BALTIMORE,21212-2937,3,HE,HE,HE,E,15552.0
427206,264113757,264113757201812.0,2018,CAMDENS POWER PLAY FOUNDATION INC,FL,E,580 MAJESTIC OAK DR,APOPKA,32712-4082,3,HE,HE,HE,E,71008.0
427233,264258052,264258052201812.0,2018,RESTORE WORLDWIDE,CA,E,435 N ROXBURY DR STE 205,BEVERLY HILLS,90210-5004,3,HE,HE,HE,E,10330.0
427247,264321839,264321839201805.0,2018,LAKESHORE COMMUNITY HEALTH CARE INC,WI,E,1721 SAEMANN AVE,SHEBOYGAN,53081-2342,3,HE,HE,HE,E,5940904.0
